SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Cash and eq.,Cur. liab.,Liabilities,Assets,D&A,CROIC,Taxes
1085359,DraftKings Inc.,DKNG,US26142R1041,53.11,15507695120,16619987.69048,1244266000,269977000,324849000,2516137000,30809000,-0.09635,-374000
808182,"DROPBOX, INC.",DBX,US26210C1045,19.5,8060547456,6142295.07143,1117600000,981800000,1938900000,2742300000,161200000,0.0783,-10700000
378131,DTE Energy Co.,DTE,US2333311072,99.46,22514225173,1144000.57143,579000000,4196000000,31847000000,43739000000,1365000000,0.07516,-132000000
191249,Duke Energy CORP,DUK,US26441C2044,84.6,62217558790,3255709.35714,341000000,16690000000,113438000000,160049000000,5344000000,-0.00132,-104000000
446513,Duke Realty Corp,DRE,US2644115055,37.04,13725608516,1800617.71429,29870000,434407000,3509593000,8567009000,284466000,-0.03549,-1475000
546332,"DUPONT DE NEMOURS, INC.",DD,US26614N1028,60.77,44594701733,4089791.88095,3737000000,8010000000,29176000000,66753000000,2578000000,0.0587,-84000000
1251549,"Dynatrace, Inc.",DT,US2681501092,39.85,11200675405,3344491.88095,250377000,441189000,1058253000,2046830000,63815000,0.08855,-209581000
378132,E*Trade,ETFC,n/a,52.04,11505855615,1843358.61905,6006000000,,63551000000,70371000000,243000000,0.13372,-329000000
854469,E.ON,EOAN.DE,DE000ENAG999,11.56,30136920000,6341034.7381,3251836717,31478927000,99907634902,111790576744,3339643837,-0.00495,-107992701
122948,EASTMAN CHEMICAL CO,EMN,US2774321002,85.48,11569697143,1002923.71429,704000000,1878000000,9875000000,15973000000,580000000,0.11023,-53000000
124922,Eaton Corp plc,ETN,IE00B8KQN827,105.01,42014501000,1454606.5,496000000,5489000000,16111000000,30348000000,839000000,0.14115,-371000000
104109,EBAY INC,EBAY,US2786421030,48.64,34042217482,8555354.54762,5303000000,4692000000,17112000000,20014000000,656000000,0.23974,-565000000
378133,Ecolab Inc.,ECL,US2788651006,207.5,59217340813,1150217.64286,1369000000,3227700000,12192200000,18082400000,885700000,0.16061,-274500000
378134,Edison International,EIX,US2810201077,52.63,19905770651,2169894.45238,524000000,5899000000,50605000000,67051000000,1971000000,-0.03776,168000000
108955,Edwards Lifesciences Corp,EW,US28176E1082,83.69,52033469224,2415680.09524,1163800000,873200000,2585000000,6424100000,96000000,0.17048,-69900000
1094920,Elanco Animal Health Inc,ELAN,US28414H1032,27.35,10909980202,4772810.2381,1391100000,835400000,3224100000,9876000000,324500000,0.02984,59900000
917843,Elastic N.V.,ESTC,NL0013056914,102.29,8824768301,1068879.64286,350418000,317397000,388963000,821342000,15827000,-0.14216,1999000
372651,ELECTRONIC ARTS INC.,EA,US2855121099,125.26,36174689047,2054581.16667,5960000000,2568000000,3502000000,11284000000,150000000,0.13623,443000000
378099,Elevance Health Inc.,ELV,US46138E2972,263,66146198454,1079485.47619,6028000000,,53521000000,87976000000,1103000000,0.15316,-1909000000
255983,EMERSON ELECTRIC CO,EMR,US2910111044,69.09,41287625822,2676523.85714,2450000000,5985000000,13852000000,21730000000,844000000,0.2261,-412000000
1300947,ENBRIDGE INC,ENB,CA29250N1050,30.84,62456995481,2784670.90476,462000000,11440000000,94753000000,164694000000,3540000000,0.05919,-730000000
446632,Energysolutions Inc,ES_old,n/a,81.93,7421217679,1254357.57143,65579000,684383000,2079804000,2251694000,68177000,0.06647,-713000
917156,"Enphase Energy, Inc.",ENPH,US29355A1079,66.87,8426114102,3395258.92857,607254000,223523000,627751000,997927000,14410000,0.03601,90402000
6480934,"Entegris, Inc.",ENTG,US29362U1043,68.11,9174417000,1018766.85714,532667000,237955000,1572251000,2804040000,141552000,0.11311,-37515000
354347,ENTERGY CORP /DE/,ETR,US29364G1031,48.81,19544629351,2090854.85714,935468000,6115901000,42684904000,53365302000,2244718000,-0.0217,196133000
469948,ENTERPRISE PRODUCTS PARTNERS L P,EPD,US2937921078,16.64,36373316645,7153722.64286,1298500000,7482400000,36003100000,61944500000,2017900000,0.04857,95900000
100699,EOG RESOURCES INC,EOG,US26875P1012,41.19,23982612278,4322069,2416501000,2154381000,14834114000,35221671000,3619544000,0.06691,-162334000
10383318,"Equitable Holdings, Inc.",EQH,US29452E1010,19.1,8602640000,2547235.45238,84607000000,115974000000,234889000000,254110000000,1730000000,0.20594,32000000
421306,Equity Residential,EQR,US29476L1070,55.78,20761881498,2479705.19048,187416000,3395673000,9540780000,20714951000,844758000,0.06627,2525000
449267,"Essential Utilities, Inc.",WTRG,US29670G1022,39.77,9749658969,1220445.19048,7227000,448179000,8392874000,13028408000,196573000,-0.27742,9338000
172930,ESTEE LAUDER COMPANIES INC,EL,US5184391044,215.71,77829169110,1284329.92857,5022000000,5179000000,13819000000,17781000000,611000000,0.06749,-350000000
469839,ETSY INC,ETSY,US29786A1060,109.23,13034155168,4123000.90476,1043183000,279579000,1237856000,1762031000,57413000,0.20149,190000
995321,"Evergy, Inc.",EVRG,US30034W1062,52.2,11840397588,2334415.7619,176200000,2086100000,17723500000,26250400000,872800000,0.03007,-107100000
378141,Eversource Energy,ES,US30040W1080,81.93,28074775803,1254357.57143,64890000,3326058000,28077890000,42038718000,927973000,0.01805,-326667000
41775,EXACT SCIENCES CORP,EXAS,US30063P1057,74.89,11246030595,1471987.90476,1222657000,222274000,1956542000,4467735000,52830000,-0.15065,186544000
289286,"EXELIXIS, INC.",EXEL,US30161Q1040,26.94,8324347364,1892870.52381,1213038000,142681000,213224000,2046548000,8726000,0.18148,-66774000
378142,Exelon Corp.,EXC,US30161N1019,25.63,35034928500,7984125.69048,2129000000,11065000000,91442000000,126313000000,5599000000,0.04653,-245000000
112653,"Expedia, Inc.",EXPE,US30212P3038,96.79,13134718051,2771881.80952,5475000000,7872000000,17680000000,21905000000,717000000,-0.29013,99000000
378143,Expeditors International,EXPD,US3021301094,92.38,15488357266,1098422.64286,1180455000,1288069000,1648579000,3810177000,51649000,0.44749,-212326000
121214,EXXON MOBIL CORP,XOM,US30231G1022,37.8,159827218286,23262537.5,12576000000,57270000000,174342000000,361495000000,20531000000,0.10997,-2199000000
1242699,Farfetch Ltd,FTCH,KY30744W1070,24.46,8311429239,4696950.61905,322429000,653803000,890047000,2227879000,113591000,-0.27846,-1162000
339017,FASTENAL CO,FAST,US3119001044,22.13,25388701233,6761149.52381,201500000,631300000,1302200000,4085200000,154500000,0.37902,-264000000
996256,"Fastly, Inc.",FSLY,US31188V1008,82.38,8666376000,10133912.85714,384025000,38308000,65699000,607864000,18373000,-0.13816,-1150000
259098,FEDEX CORP,FDX,US31428X1063,244.08,64093454872,3672824.40476,6954000000,11195000000,58186000000,77648000000,3662000000,-0.01037,-493000000
1249831,"Fidelity National Financial, Inc.",FNF,US31620R3030,32.35,9319388000,1700463.61905,2239000000,8167000000,41308000000,48001000000,1000000,0.04514,-218000000
88558,"Fidelity National Information Services, Inc.",FIS,US31620M1062,148.81,92203194156,3204606.07143,1183000000,12117000000,33409000000,82642000000,3538000000,0.03959,-3000000
378145,Fifth Third Bancorp,FITB,US3167731005,21.87,15576711151,5395089.92857,3221000000,,180571000000,202906000000,505000000,-0.01786,-410000000
949678,FIRST INDUSTRIAL REALTY TRUST INC,FR,US32054K1034,41.07,5224421225,1046133.19048,94955000,327307000,1855211000,3651884000,100399000,-0.00087,-402000
260908,"FIRST SOLAR, INC.",FSLR,US3364331070,64,6781758848,1720674.83333,1546780000,747036000,1845822000,7072618000,220535000,-0.03013,94831000
422040,FIRSTENERGY CORP,FE,US3379321074,29.8,16154889503,11891786.71429,116000000,2544000000,35260000000,42403000000,1117000000,0.02734,-45000000
378146,Fiserv Inc,FI,n/a,103.8,69509665121,4878300.38095,869000000,16760000000,43807000000,77093000000,3009000000,0.05882,-159000000
116586,FLEXTRONICS INTERNATIONAL LTD.,FLEX,SG9999000020,8.4,5583304188,4179851.38095,1935081000,6795251000,11193463000,14133068000,388459000,-0.12605,-67232000
693510,"Floor & Decor Holdings, Inc.",FND,US3397501012,74.68,7726466285,1260897.78571,134420000,533690000,1678234000,2528730000,83480000,-0.02342,10847000
249937,FORD MOTOR CO,F,US3453708600,7.28,28446868778,60427348.61905,57130000000,92780000000,238511000000,269366000000,,,393000000
130256,FORTINET INC,FTNT,US34959E1091,23.07,18667273214,6707999.52381,1526900000,1611900000,2786700000,3330600000,66100000,0.35434,-60700000
378151,Fortive Corp,FTV,US34959J1088,48.84,26105770196,4713234.71429,1063000000,2876400000,9298800000,16705700000,470600000,0.12207,-143700000
378152,Fortune Brands Home & Security,FBHS,US34964C1062,84.77,11710833171,1102364.47619,398400000,952800000,3869200000,6332300000,154300000,0.18782,-141600000
885908,Fox Corp,FOX,US35137L2043,28.77,17398867694,1232190.2381,4645000000,1906000000,11334000000,21750000000,258000000,0.14297,-402000000
378153,Franklin Resources,BEN,US3546131018,21,10402488894,3107165.64286,10385200000,2581000000,3899500000,15617000000,98400000,0.14305,-244200000
378154,Freeport-McMoran Cp & Gld,FCX,US35671D8570,17.03,24731283167,18706769.64286,1465000000,2906000000,23075000000,40230000000,1412000000,0.00799,-456000000
849704,Fresenius,FRE.DE,DE0005785604,47.51,26387310792,1751520.97619,2237775657,17644000376,46362121314,76106441148,2792585331,0.08183,-977660963
250974,GAP INC,GPS,US3647601083,16.9,6313722900,10015748.97619,2213000000,3649000000,11463000000,13716000000,536000000,-0.09824,307000000
1333028,GDS Holdings Ltd,GDS,US36165L1089,77.59,9702970586,1099680.57143,,3909198000,20136969000,31492531000,1142032000,-0.10301,-15650000
427444,Gen Digital Inc.,GEN,n/a,20.88,12340141575,6448931.61905,1131000000,2548000000,6908000000,6405000000,249000000,0.28983,-135000000
234391,GENERAL DYNAMICS CORP,GD,US3695501086,144.59,41487560921,1160434.69048,2300000000,16606000000,36332000000,50222000000,845000000,0.11061,-615000000
244314,GENERAL ELECTRIC CO,GE,US3696041033,35.14,61713934942,18437438.64286,88548000000,59386000000,221234000000,256486000000,5126000000,0.07192,-632000000
78526,GENERAL MILLS INC,GIS,US3703341046,57.58,35116272221,2732241.11905,1677800000,7491500000,22457200000,30806700000,594700000,0.16926,-480500000
125620,General Motors Co,GM,US37045V1008,31.92,45680600663,15406695.95238,37482000000,77904000000,194042000000,237535000000,13168000000,0.01056,-353000000
327200,GENTEX CORP,GNTX,US3719011096,26.56,6527906203,1612121.2619,413826648,217631097,278434120,2101041533,104844284,0.21709,-50050198
239284,GILEAD SCIENCES INC,GILD,US3755581036,65.04,81542233025,9273554.85714,18914000000,10564000000,37792000000,55934000000,1395000000,0.084,283000000
182201,GLOBAL PAYMENTS INC,GPN,US37940X1028,181.48,54306670454,1866657.40476,1825625000,4229343000,16368488000,44001477000,1385075000,0.02967,-22140000
647209,GoDaddy Inc.,GDDY,US3802371076,72.49,12174171687,1491024.2619,772700000,2972300000,6346600000,6092100000,199300000,0.1805,7800000
1245424,Gol Intelligent Airlines Inc.,GOL,US38045R2067,8.04,23024008988,1350836.16667,2599187000000,16229402000000,22592694000000,15298446000000,,,-234740496971
60439,GOLDMAN SACHS GROUP INC,GS,US38141G1040,194.83,67036361370,3025913.78571,132599000000,,1051494000000,1141523000000,1873000000,-0.00891,-1996000000
433759,GrubHub Inc.,GRUB,US4001101025,68.83,6351475949,1618112.52381,533376000,406177000,1025604000,2480156000,131057000,0.05622,37623000
18807150,H World Group Limited,HTHT,US44332N1063,41.86,12404278401,1921434.07143,871921939,2533428677,6456793484,7521497904,,,
378158,Halliburton Co.,HAL,US4062161017,14.82,13018931343,13469110.54762,1811000000,4094000000,15908000000,21104000000,1388000000,0.16822,390000000
331419,Hanesbrands Inc.,HBI,US4103451021,15.8,5500940245,5725916.95238,683114000,2002248000,7033640000,8112960000,92116000,0.15569,-72998000
387752,HARTFORD FINANCIAL SERVICES GROUP INC/DE,HIG,US4165151048,37.65,13486094648,2105638,291000000,,53918000000,70990000000,499000000,,-441000000
378161,HCA Holdings,HCA,US40412C1018,137.14,46357886762,1706979.7619,4638000000,12856000000,48141000000,48709000000,2706000000,0.20563,-1005000000
218138,"HD Supply Holdings, Inc.",HDS,n/a,41,6642000000,1012675.64286,71000000,920000000,3201000000,4751000000,118000000,0.25247,-146000000
1253408,HDFC BANK LTD,HDB,US40415F1012,25.11,257382091815,2988901.61905,734872,,11644447,13280069,141,,
949687,"HEALTHCARE TRUST OF AMERICA, INC.",HTA,US42225P5017,25.74,5625339832,1428222.90476,75202000,441961000,3295732000,6644496000,292762000,,
378162,"HEALTHPEAK PROPERTIES, INC.",PEAK,US42250P1030,28.1,15126773426,3299763.2619,730957000,1775552000,8647719000,16316440000,730506000,-0.01146,52330000
18815849,Hello Group Inc.,MOMO,US60879B1070,15.02,6267535236,3822874.85714,4472694000,1691953000,1719088000,8471188000,6646000,,-127919599
378104,Henry Schein,HSIC,US8064071025,62.85,8972953590,1268409.2619,296110000,2307241000,3417355000,7318125000,191682000,0.14982,-121113000
335043,HERBALIFE LTD.,HLF,KYG4412G1010,49.41,7290719824,1345204.07143,1740000000,1103000000,3832200000,3567400000,98600000,0.35077,-125900000
378163,Hess Corporation,HES,US42809H1077,44.25,13591140762,2109208.90476,1646000000,1564000000,12180000000,19546000000,2200000000,-0.06858,-147000000
47023,Hewlett Packard Enterprise Co,HPE,US42824C1099,9.63,12387873712,10697675.69048,8465000000,21610000000,42033000000,58239000000,2589000000,0.02056,-155000000
740329,Hilton Worldwide Holdings Inc.,HLT,US43300A2033,91.17,25282293622,2724066.21429,3503000000,2306000000,18417000000,17126000000,355000000,0.16414,-151000000
362221,HOLOGIC INC,HOLX,US4364401012,63.23,16375636852,2449489.90476,,1345700000,4544500000,6803100000,456200000,-0.04053,231500000
261673,HOME DEPOT INC,HD,US4370761029,279.96,301364485699,3555381.16667,14139000000,24199000000,63763000000,63349000000,2411000000,0.61956,-3650000000
105257,HONEYWELL INTERNATIONAL INC,HON,US4385161066,170.34,119541744326,3323458.97619,15127000000,17341000000,45231000000,63604000000,1025000000,0.15882,-946000000
6475595,Horizon Therapeutics Public Limited Company,HZNP,IE00BQPVQZ61,77.96,15023323509,2352593.52381,718062000,984656000,2176339000,4538191000,258536000,-0.11157,522511000
375369,HORMEL FOODS CORP /DE/,HRL,US4404521001,49.51,26715991486,1436775.33333,1746932000,1427051000,3328725000,9600472000,192768000,0.14272,-230313000
346970,"HOST HOTELS & RESORTS, INC.",HST,US44107P1049,11.65,8216316373,9344495.90476,1578000000,844000000,5387000000,12190000000,672000000,0.10726,71000000
195506,Howmet Aerospace Inc.,HWM,US4432011082,18.49,8064256464,2670800.30952,1281000000,1658000000,7914000000,11363000000,463000000,0.05002,-183000000
184360,HP INC,HPQ,US40434L1052,19.14,26288727508,10560562.88095,4679000000,25026000000,36230000000,34244000000,798000000,0.25816,-383000000
378164,Huntington Bancshares,HBAN,US4461501045,9.79,9959460818,8375922.66667,1285000000,,106111000000,118425000000,360000000,0.00609,-163000000
447408,Huntsman Corp,HUN,US4470111075,24.02,5299422420,1827800.71429,1254000000,2027000000,4802000000,8126000000,224000000,0.01526,127000000
1253406,HUYA Inc.,HUYA,US44852D1081,27.56,5616667892,2483259.33333,3332724000,3725000,1823335000,11366550000,87764000,0.11209,-13801000
968230,"IAA, Inc.",IAA,US4492531037,51.06,6844571657,1826802.07143,187000000,231700000,2340900000,2273500000,86600000,0.11979,-55800000
647051,"IAC HOLDINGS, INC.",IAC,US44891N1090,64.74,30841500155,1910406.69048,129294000,459042000,4042726000,2334732000,124408000,0.28258,57450000
86933,ILLUMINA INC,ILMN,US4523271090,289.9,43510511200,1046585.90476,3268000000,1115000000,2685000000,7248000000,182000000,0.16184,-189000000
671924,INCYTE CORP,INCY,US45337C1027,90.42,19774771266,1075943.88095,1589486000,556513000,867717000,3212321000,52899000,-0.06626,-68279000
858321,Infineon,IFX.DE,DE0006231004,28.54,36131640000,4653387.30952,5062581221,2270878847,5128787601,16108012351,1090706322,0.05193,-173511007
6475601,Ingersoll Rand Inc.,IR,US45687V1061,37.19,7787586000,2229191.52381,1173600000,1478200000,6791500000,15433300000,305000000,0.04193,-48500000
923419,INPHI Corp,IPHI,n/a,107.38,5576252635,1018869.61905,221925000,177341000,701488000,1050899000,110586000,-0.02227,-57000
85652,INTEL CORP,INTC,US4581401001,50.32,214010960000,40226413.61905,13527000000,22481000000,70529000000,152539000000,11760000000,0.21207,-3675000000
378167,Intercontinental Exchange,ICE,US45866F1049,99.96,54305936033,3297008.11905,880000000,96193000000,106971000000,124060000000,661000000,0.12414,-560000000
69543,INTERNATIONAL BUSINESS MACHINES CORP,IBM,US4592001014,119.43,111254463588,4171974.33333,14104000000,38442000000,133511000000,154200000000,6632000000,0.10326,844000000
261549,INTERNATIONAL PAPER CO /NEW/,IP,US4601461035,40.62,16861608035,3127122.02381,847000000,8330000000,25459000000,32519000000,1305000000,0.11075,-561000000
378168,Interpublic Group,IPG,US4606901001,18.29,7131689768,3864131.2381,1085400000,6366500000,12250600000,14896900000,280300000,0.11257,-186900000
183557,INTUIT INC,INTU,US4612021034,307.23,80435027285,1192492.28571,7050000000,3529000000,5825000000,10931000000,218000000,0.32483,-372000000
103498,INTUITIVE SURGICAL INC,ISRG,US46120E6023,226.96,79680581174,1749607,4488300000,924800000,1337200000,10103600000,241900000,0.08717,-98200000
378170,Invesco Ltd.,IVZ,BMG491BT1088,11.15,5119700108,5579429.71429,1980300000,17376100000,21408600000,35579100000,199700000,0.06303,-255200000
949710,Invitation Homes Inc.,INVH,US46187W1071,28.63,16048061823,3039044.69048,571719000,8911423000,9402443000,17746316000,539372000,,
378171,Iron Mountain Incorporated,IRM,US46284V1017,28.86,8315960486,2419121.47619,907180000,2383271000,13279710000,14367553000,675354000,0.09238,-58102000
1253405,"JD.com, Inc.",JD,US47215P1066,74.37,108701348730,12682107.57143,8741109294,19876898818,22310077340,36870530084,843541092,0.14334,-260881581
89661,JOHNSON & JOHNSON,JNJ,US4781601046,147.17,387472630816,5638949.40476,19135000000,36772000000,95402000000,158380000000,7016000000,0.20445,-1129000000
360440,JOHNSON CONTROLS INC,JCI,IE00BY7QL619,42.97,31971722235,4854720.19048,2342000000,10304000000,22405000000,41278000000,816000000,0.01722,550000000
243510,JPMORGAN CHASE & CO,JPM,US46625H1005,98.56,300371898239,16022926.59524,20544000000,,2948649000000,3213115000000,8630000000,,-5499000000
385619,JUNIPER NETWORKS INC,JNPR,US48203R1041,23.26,7716513443,3218309.78571,1857900000,1596300000,4277200000,8741500000,214600000,0.06355,-57200000
99395,KANSAS CITY SOUTHERN,KSU,US4851703029,184.54,17411213917,1077908.28571,620100000,456900000,5543100000,10288100000,353200000,0.1246,-239800000
97995,KELLOGG CO,K,US4878361082,59.63,21777413697,2164019.7619,1247000000,5856000000,15145000000,18551000000,475000000,0.15163,-378000000
378130,Keurig Dr Pepper Inc.,KDP,US49271V1008,28.31,39837725215,4322171.2619,149000000,7298000000,26103000000,49026000000,561000000,0.07621,-410000000
378174,KeyCorp,KEY,US4932671088,12.68,12375679734,8456703.7619,1059000000,,153650000000,171192000000,206000000,-0.07146,-198000000
186556,"Keysight Technologies, Inc.",KEYS,US49338L1035,98.25,18386443201,1690482.57143,1697000000,980000000,3807000000,7161000000,318000000,0.15127,-93000000
384594,KIMBERLY CLARK CORP,KMB,US4943681035,146.62,50004334013,1518636.14286,1448000000,6494000000,15678000000,16173000000,861000000,0.43157,-697000000
378175,Kimco Realty,KIM,US49446R1095,12.85,5557671697,5154664.47619,201687000,5446108000,5923653000,11559970000,280269000,0.09482,3509000
88392,"KINDER MORGAN, INC.",KMI,US49456B1017,13.29,30082389254,12548942.30952,526000000,5202000000,38892000000,71784000000,2336000000,0.07007,-770000000
3308077,KINROSS GOLD CORP,KGC,CA4969024047,9.35,11820980600,16502169.16667,575100000,615500000,3743400000,9076000000,731300000,0.0674,-246700000
805180,KKR & Co. Inc.,KKR,US48251W1045,35.4,19793586763,3293896.2381,58030256000,4038821000,32715720000,62110382000,,,-41343000
132518,KLA TENCOR CORP,KLAC,US4824801009,180.49,28059236028,1336661.09524,1980472000,1699786000,6598950000,9279960000,348049000,0.25686,-101686000
993639,Knight-Swift Transportation Holdings Inc.,KNX,US4990491049,42.06,7158761229,2110765.2619,117760000,971483000,2513439000,8279028000,485468000,0.04604,-101168000
693432,Kraft Heinz Co,KHC,US5007541064,30.64,37459808059,6145524,2812000000,8050000000,49141000000,98306000000,990000000,0.0719,-517000000
258154,KROGER CO,KR,US5010441013,32.51,25173299833,7853901.07143,2726000000,14671000000,37614000000,46942000000,2695000000,0.12651,-616000000
248838,"L3HARRIS TECHNOLOGIES, INC.",LHX,US5024311095,185.44,40091273863,1349014.2619,1947000000,4587000000,15626000000,37852000000,318000000,0.0309,-72000000
101897,LAM RESEARCH CORP,LRCX,US5128071082,30.59,44546756328,17806744.28571,6710252000,3162442000,9386553000,14559047000,268525000,0.20353,-323225000
1077538,"Lamb Weston Holdings, Inc.",LW,US5132721045,70.1,10257378504,1030583.2381,1364000000,1024900000,4422300000,4662300000,184000000,0.14598,-112300000
1076498,LAS VEGAS SANDS CORP,LVS,US5178341070,49.08,37487467289,6352246.78571,3016000000,2375000000,17170000000,21695000000,1150000000,0.01006,-118000000
378178,Leggett & Platt,LEG,US5246601075,44.93,5948413806,1210955.21429,208800000,775500000,3367500000,4582100000,189600000,0.16334,-74800000
80077,LENNAR CORP /NEW/,LEN,US5260571048,75.64,24397340641,2592987.07143,1398682000,3278602000,12676401000,29309025000,95678000,0.15293,-564751000
705588,LEVI STRAUSS & CO,LEVI,US52736R1023,13.2,5242016868,1195403.64286,1524313000,1592412000,4322766000,5487972000,136202000,0.02756,32735000
670717,Liberty Global plc,LBTYA,GB00B8W67662,21.79,12935520148,1297857.2619,7011400000,4349700000,34789700000,47340200000,3120000000,0.0474,-120500000
378181,Lilly (Eli) & Co.,LLY,US5324571083,152.47,145833037619,2961946.85714,2387900000,11988500000,37695000000,41967000000,1226700000,0.21687,-774400000
243942,LINCOLN NATIONAL CORP,LNC,US5341871094,33.47,6468014576,1754428.7381,4201000000,,318928000000,339659000000,,,125000000
1117109,LINDE PLC,LIN,IE00BZ12WP82,250.39,131544898412,1713880.28571,4941000000,15095000000,37919000000,85856000000,4523000000,0.07344,-789000000
682157,"Live Nation Entertainment, Inc.",LYV,US5380341090,58.56,12722439741,2209918.38095,3290052000,3492296000,10604542000,11622300000,486100000,-0.07168,-1671000
936620,"Livongo Health, Inc.",LVGO,n/a,127.98,12837417840,4269645.09524,835953000,47859000,471163000,1049287000,4495000,-0.08105,-107000
124743,LKQ CORP,LKQ,US5018892084,31.61,9618688422,2754749.88095,476426000,1949768000,6863281000,12035299000,306354000,0.16245,-210235000
103644,LOCKHEED MARTIN CORP,LMT,US5398301094,395.94,110681879277,1025256.11905,2855000000,14888000000,45817000000,49603000000,1232000000,0.27,-1156000000
186050,LOWES COMPANIES INC,LOW,US5486611073,163.78,123774449614,4103099.61905,12726000000,21370000000,47407000000,51763000000,1473000000,0.45722,-1956000000
90670,lululemon athletica inc.,LULU,US5500211090,303.11,37864741566,1833795.02381,522998000,763309000,1492925000,3494027000,175687000,0.14996,-214924000
373834,"Lumen Technologies, Inc.",LUMN,US5502411037,11,12072916922,11876756.85714,1763000000,7472000000,50709000000,64171000000,4767000000,0.08568,-489000000
183087,Lumentum Holdings Inc.,LITE,US55024U1097,70.89,5330928000,1408759.11905,1553800000,283000000,1543400000,3292600000,113300000,0.11709,-38800000
939173,"Lyft, Inc.",LYFT,US55087P1049,31.24,9749397350,9445990.16667,2775937000,1979564000,2917886000,5214445000,134150000,-0.58912,43187000
378183,LyondellBasell,LYB,NL0009434992,79.9,26673758792,1997145.54762,3203000000,4435000000,24048000000,31541000000,1360000000,0.0905,-319000000
918211,MAGELLAN MIDSTREAM PARTNERS LP,MMP,US5590801065,37,8337987000,1120146.35714,2863000,521150000,5650252000,8104990000,243807000,0.13725,-432000
353184,Marathon Petroleum Corp,MPC,US56585A1025,32.12,20900338400,7420794.52381,1091000000,11504000000,52776000000,84593000000,3730000000,-0.01957,960000000
98192,MARRIOTT INTERNATIONAL INC /MD/,MAR,US5719032022,104.41,33861736876,2817965.54762,2283000000,6118000000,25759000000,25680000000,532000000,0.088,-111000000
85544,"MARSH & MCLENNAN COMPANIES, INC.",MMC,US5717481023,117.88,59709675652,1579710.54762,1711000000,,23777000000,32169000000,699000000,0.11357,-690000000
198029,MARVELL TECHNOLOGY GROUP LTD,MRVL,US5738741041,38.7,25936740000,7978815.71429,831534000,1224830000,2508945000,10926482000,172507000,-0.10237,786587000
255010,MASCO CORP /DE/,MAS,US5745991068,57.55,15051169420,1746643.2381,1089000000,2154000000,5265000000,5302000000,159000000,0.51017,-216000000
331628,Mastercard Inc,MA,US57636Q1040,339.43,340699584624,3637457.83333,11527000000,9923000000,25579000000,32127000000,572000000,0.45023,-1365000000
647179,"Match Group, Inc.",MTCH,US57667L1070,107.56,30562440548,3103245.09524,129294000,459042000,4042726000,2334732000,50192000,0.36369,-12380000
153611,MAXIM INTEGRATED PRODUCTS INC,MXIM,,66.94,17852577290,3738406.90476,1614206000,453334000,1971846000,3629303000,108533000,0.21169,-23402000
243628,MCDONALDS CORP,MCD,US5801351017,222.58,165622337566,3072230.14286,3255700000,7246100000,59402000000,49938900000,1674000000,0.15648,-1501800000
380928,MCKESSON CORP,MCK,US58155Q1031,151.5,24571748792,1044140.64286,2613000000,38600000000,50599000000,57666000000,910000000,0.15726,-32000000
949729,MEDICAL PROPERTIES TRUST INC,MPW,US58463J3041,17.55,9280957269,3659188.85714,374962000,462091000,8380793000,15448070000,215360000,0.08522,-8825000
73420,Medtronic plc,MDT,IE00BTN1Y115,107.81,144919847288,4571572.09524,13012000000,13086000000,43463000000,93906000000,2675000000,0.05246,758000000
18591362,Melco Resorts & Entertainment Limited,MLCO,US5854641009,18.09,26348952271,3286881.16667,1528156000,2130007000,6131680000,8877383000,1872000000,,
825113,Mercedes-Benz Group AG,MBG.DE,n/a,46.04,49253592000,3545851.09524,31351929242,114019431000,259824735601,324648753707,9470622664,0.02774,-1791509709
262201,"Merck & Co., Inc.",MRK,US58933Y1055,81.72,216610680092,8420492.16667,11103000000,22178000000,62871000000,90615000000,3650000000,0.15834,-1996000000
121021,"Meta Platforms, Inc.",META,US30303M1027,254.82,725935246743,25560833.47619,58240000000,11308000000,29244000000,139691000000,6185000000,0.17195,-4970000000
380562,METLIFE INC,MET,US59156R1086,39.32,35689288124,5372570.2619,24289000000,,691643000000,767583000000,,,-1265000000
139431,MGM Resorts International,MGM,US5529531015,22.52,11108691903,19896099.35714,4835505000,2575128000,25063708000,37471285000,1270943000,0.27621,-541166000
333440,MICROCHIP TECHNOLOGY INC,MCHP,US5950171042,51.76,26133780833,4711146.85714,380200000,2585800000,11526800000,17028100000,1201300000,0.08751,410000000
60906,MICRON TECHNOLOGY INC,MU,US5951121038,50.98,56740740000,19020122.14286,8658000000,6185000000,14087000000,52005000000,5499000000,0.02082,-215000000
59265,MICROSOFT CORP,MSFT,US5949181045,202.91,1535552457041,36107475.19048,136527000000,72310000000,183007000000,301311000000,12796000000,0.23791,-8755000000
917766,"Moderna, Inc.",MRNA,US60770K1079,67.89,26788501382,15321826.66667,2717013000,161647000,539121000,3486006000,31249000,-0.15346,133000
248956,MOLSON COORS BREWING CO,TAP,US60871R2094,35.06,6981452713,1860692.64286,780800000,3805700000,15370800000,28638800000,923500000,0.07928,-292300000
378190,Mondelez International,MDLZ,US6092071058,57.21,81715236660,5946897.38095,1602000000,14539000000,38097000000,64194000000,1058000000,0.08085,-86000000
333441,Monster Beverage Corp,MNST,US61174X1090,40.35,42560893112,4016105.28571,1172079000,674865000,972273000,5193813000,64427000,0.35117,-347044000
