SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.,R&D
378119,Concho Resources,CXO,n/a,4490000000,1130000000,522000000,-73000000,28.00542,0.02049,74.38,14956242111,3236876.09524,-692000000,196542500,3798000000,-2668000000,-353000000,2924000000,,860000000,4350000000,17959000000,48000000,2894000000,-3148000000,-47000000,199000000,0.84588,0.25167,0.11626,0.02907,-0.13985,
378120,ConocoPhillips,COP,US20825C1045,36218000000,8829000000,7142000000,12952000000,9.81321,0.10022,61.22,67962868446,6670367.64286,-13865000000,1144821000,22353000000,-13524000000,-466000000,14971000000,114000000,15800000000,14923000000,33074000000,-41000000,12978000000,-4754000000,-3812000000,-5407000000,0.61718,0.24377,0.19719,0.21594,1.8135,-437000000
378121,Consolidated Edison,ED,US2091151041,12535000000,2596000000,1342000000,4705000000,21.62128,0.02414,90.93,30201872743,1637769.59524,-2897000000,319100000,9638000000,-7042000000,,4163000000,1972000000,3707000000,19468000000,17865000000,350000000,3193000000,-5481000000,1584000000,2337000000,0.76889,0.2071,0.10706,0.07512,3.50596,
101392,"CONTINENTAL RESOURCES, INC",CLR,US2120151012,4764061000,1605646000,935439000,792942000,13.80784,0.05909,34.69,12988624701,3068496.78571,-795958000,372337500,3968103000,-2362457000,-215955000,3545730000,10517000,1413675000,5777833000,6829835000,33553000,3320919000,-3074314000,-92117000,-170113000,0.83292,0.33703,0.19635,0.13696,0.84767,-10546000
186450,COOPER COMPANIES INC,COO,US2166484020,2613300000,522700000,446400000,499800000,33.7971,0.07232,76.39,15147712883,1246065.90476,-881400000,197500000,1731900000,-1209200000,-995200000,803400000,390000000,1150800000,1812600000,3615500000,-68100000,749900000,-312900000,-6100000,-475600000,0.66273,0.20002,0.17082,0.12347,1.11962,-86100000
287342,COPART INC,CPRT,US2172041061,1948605000,659641000,547945000,429072000,35.23943,0.2291,20.86,19173699962,5501533.42857,-1104457000,925660000,844148000,-184507000,-184507000,751712000,1138000,687167000,406391000,1778381000,-78746000,611368000,-345515000,-327093000,-360348000,0.43321,0.33852,0.2812,0.33848,0.78306,
261761,CORNING INC /NY,GLW,US2193501051,11795000000,1780000000,1508000000,739000000,14.79829,0.05469,28.23,22043849947,6420489.66667,-7197000000,790500000,4598000000,-2818000000,-1701000000,3143000000,455000000,6311000000,6535000000,13521000000,-632000000,2008000000,-2166000000,-1077000000,-679000000,0.38983,0.15091,0.12785,0.11153,0.49005,-1007000000
1169062,"Corteva, Inc.",CTVA,US22052L1044,16606000000,659000000,-6188000000,1272000000,,-0.14062,28.98,21700658700,4739734.85714,-10791000000,749400000,5815000000,-5156000000,-3234000000,3123000000,2058000000,14528000000,6335000000,22077000000,-555000000,966000000,-1181000000,67000000,-2078000000,0.35017,0.03968,-0.37264,-0.28029,-0.20556,-1294000000
486790,COSTAR GROUP INC,CSGP,US22160N1090,1293281000,344637000,290685000,434502000,74.44031,0.08029,59.77,21845130496,2628057.14286,-283391000,362032500,1009890000,-665253000,-525998000,423226000,,1413762000,0,3204071000,-30167000,449708000,-120184000,0,3271000,0.78087,0.26648,0.22477,0.09072,1.49475,-108136000
217867,COSTCO WHOLESALE CORP /NEW,COST,US22160K1051,149616000000,4720000000,3605000000,4179000000,35.51954,0.0824,291.41,128111121250,2150825.2381,-130247000000,439408250,19369000000,-14649000000,-14573000000,6170000000,1699000000,22285000000,6498000000,14820000000,-21000000,5617000000,-3040000000,-285000000,-1413000000,0.12946,0.03155,0.0241,0.24325,1.15922,
378102,Coterra Energy Inc.,CTRA,US1270971039,2437272000,1088346000,841154000,725444000,9.36223,0.18431,18.35,7677467730,9158178.7381,-738498000,429159750,1698774000,-610428000,-105331000,1527192000,,631330000,1219555000,2344804000,-129135000,1470180000,-913602000,-609745000,-1056178000,0.697,0.44654,0.34512,0.35873,0.86244,-66251000
376164,COTY INC.,COTY,US2220702037,6296722814,74966016,-3784200000,213358688,-2.09626,-0.21422,10.56,7964317416,5068069.66667,-2494407288,751200000,3783509011,-3716407236,-3462985957,-2959201070,193800000,3272700000,7663700000,4579556598,-129800000,639600000,-454000000,5900000,-160300000,0.60226,0.01191,-0.60218,-0.82627,-0.05638,
811353,Coupa Software Inc,COUP,US22266L1061,318846000,-65278000,-66678000,-76946000,-124.60862,-0.04514,137.99,8671663759,1625808.45238,-108508000,60212000,210338000,-275616000,-196246000,-47503000,180696000,920998000,724803000,454072000,-8219000,33537000,-396624000,27100000,694929000,0.65969,-0.20473,-0.20912,-0.14684,1.15399,-79370000
446395,Cousins Properties Inc,CUZ,US2227955026,516135000,123855000,54777000,,70.20563,0.0082,35.92,5271727930,1282501.7619,-177907000,107061625,338228000,-214373000,-26994000,,1837449000,67399000,1837449000,4369618000,-26303000,202109000,-187354000,0,-111248000,0.65531,0.23997,0.10613,0.01254,,
854465,Covestro,1COV.DE,DE0006062144,16224943581,2238976580,1569828193,2759506102,,0.11519,48.7,8897714117,1251419.66667,-11555487070,187819977,4669456507,-2361315923,-2177743496,2981731087,193101953,6533661402,2149111155,6326928722,109273785,2376436692,-657003733,-1223392324,-1919893638,0.28779,0.138,0.09675,0.24812,1.75784,-319690930
1039026,"CrowdStrike Holdings, Inc.",CRWD,US22788C1053,351019000,-149737000,-151449000,-139767000,,-0.12927,71.04,16051156385,2742870.97619,-110124000,67257250,240895000,-390632000,-287154000,-131153000,,1005432000,0,728097000,48214000,7370000,-77411000,693280000,687571000,0.68627,-0.42658,-0.43146,-0.20801,0.92287,-103478000
378122,Crown Castle International Corp.,CCI,US22822V1017,5698000000,1590000000,721000000,1229000000,81.96058,0.0189,142.48,59236810585,1731754.61905,-1949000000,414750000,3749000000,-2159000000,-597000000,3152000000,98000000,1294000000,17569000000,11523000000,32000000,2618000000,-2027000000,-43000000,-498000000,0.65795,0.27905,0.12654,0.06257,1.70458,
446122,Crown Holdings Inc,CCK,US2283681060,11698000000,1202000000,457000000,1271000000,18.58129,0.02936,63.47,8601916906,1291773.57143,-9873000000,133790000,1825000000,-623000000,-623000000,1694000000,223000000,4214000000,8772000000,1700000000,-307000000,836000000,-188000000,1000000,-530000000,0.15601,0.10275,0.03907,0.26882,2.78118,
248102,CSX CORP,CSX,US1264081035,12346000000,4985000000,3441000000,6074000000,17.05788,0.09073,23.73,56822135772,15517556,-6015000000,2473500000,6331000000,-1346000000,,6331000000,245000000,3186000000,15767000000,12290000000,93000000,4899000000,-2185000000,-4517000000,-3181000000,0.5128,0.40377,0.27871,0.27998,1.76518,
117529,CubeSmart,CUBE,US2296631094,619114000,226968000,175974000,,38.25987,0.04458,35.93,6914714236,1337798.04762,-200129000,187385000,418985000,-192017000,-39574000,381962000,,19888000,1746238000,1842371000,8967000,325917000,-472412000,173571000,152354000,0.67675,0.3666,0.28424,0.09551,,
120498,CUMMINS INC,CMI,US2310211063,24294000000,2824000000,2609000000,3039000000,9.91291,0.12881,163.02,25722326212,1331429.35714,-18024000000,158647831,6270000000,-3446000000,-2469000000,3442000000,599000000,10450000000,2223000000,9196000000,-227000000,3125000000,-1149000000,-861000000,-1858000000,0.25809,0.11624,0.10739,0.28371,1.16481,-961000000
256275,CVS HEALTH Corp,CVS,US1266501006,227255000000,9684000000,4328000000,,17.3844,0.01977,63.48,82555531913,8055930.78571,-187463000000,1185250000,39792000000,-30108000000,,,7247000000,46901000000,74188000000,61599000000,,10862000000,-44334000000,223000000,-4243000000,0.1751,0.04261,0.01904,0.07026,,
526074,CYPRESS SEMICONDUCTOR CORP /DE/,CY,n/a,2348734000,123123000,324794000,-30064000,26.15145,0.08902,23.39,8638286879,4867516.95238,-1462642000,363139500,886092000,-762969000,-406654000,407429000,8134000,1061980000,862438000,2109006000,-57356000,509459000,-39501000,14197000,-210496000,0.37726,0.05242,0.13828,0.154,-0.09256,-356315000
1055097,CyrusOne Inc.,CONE,US23283R1005,904400000,70900000,-67300000,-1127400000,-104.20223,-0.01147,74.19,8397739853,1045157.2381,-342300000,106500000,562100000,-491200000,-105100000,457000000,,413800000,2745400000,2462600000,-61000000,328300000,-1333700000,800000000,1035300000,0.62152,0.07839,-0.07441,-0.02733,16.75186,
378124,D. R. Horton,DHI,US23331A1097,17059100000,1976700000,1579500000,3423400000,15.80292,0.10375,49.69,61602084620,4357779.19048,-13298500000,1246554335,3760600000,-1783900000,-1783900000,2044900000,,12587600000,3450600000,9814700000,952500000,319400000,-289000000,-414100000,-356200000,0.22045,0.11587,0.09259,0.16093,2.16739,
89750,DANAHER CORP /DE/,DHR,US2358511028,20253100000,3400900000,2446400000,4994300000,41.14445,0.04588,142.33,102102930366,2070020.95238,-9011300000,707200000,11241800000,-7840900000,-6587500000,4712400000,153700000,11603700000,10298100000,32213200000,79300000,4031900000,-1311500000,3172100000,1835000000,0.55507,0.16792,0.12079,0.07594,2.04149,-1253400000
108420,DARDEN RESTAURANTS INC,DRI,US2371941053,8510400000,851500000,713400000,893300000,21.81245,0.12106,126,15447793536,1021513.21429,-6661400000,123500000,1849000000,-997500000,-660800000,1188200000,,892600000,927700000,2392600000,80200000,1267600000,-462600000,-148200000,-484200000,0.21726,0.10005,0.08383,0.29817,1.25217,
349826,DAVITA INC.,DVA,US23918K1088,11254271000,1507035000,136272000,1281462000,75.24645,0.00684,61.65,9882495000,3850754.95238,-8013527000,166325783,3240744000,-1733709000,-1130982000,2108962000,3591331000,6390629000,8969129000,5428802000,-176900000,1598180000,2821113000,-416858000,-1629998000,0.28796,0.13391,0.01211,0.0251,9.40371,
373449,DEERE & CO,DE,US2441991054,38777900000,5642900000,3317200000,5963600000,15.72321,0.04511,163.99,51635996048,2019036.7381,-26437000000,318050000,12340900000,-6698000000,-3505100000,7647200000,16190000000,51291000000,45432000000,12284000000,-3092000000,2899000000,-3818400000,-1242700000,436400000,0.31825,0.14552,0.08554,0.27004,1.79778,-1764800000
59180,Dell Technologies Inc.,DELL,US24703L2025,91601000000,1044000000,2534000000,1729000000,4.24966,0.02194,27.29,39017407697,6743878.97619,-64426000000,904620500,27175000000,-26131000000,-21384000000,8059000000,5949000000,35316000000,51922000000,4119000000,616000000,7161000000,2268000000,-14799000000,-15264000000,0.29667,0.0114,0.02766,0.6152,0.68232,-4747000000
231789,DELTA AIR LINES INC /DE/,DAL,US2473617023,45703000000,5893000000,4536000000,,8.76938,0.07256,59.37,38602410631,5389503.2619,-32214000000,670000000,13489000000,-7596000000,-1968000000,,4189000000,7134000000,17438000000,13958000000,,8087000000,-4592000000,-2243000000,-3726000000,0.29514,0.12894,0.09925,0.32497,,
378126,Dentsply Sirona,XRAY,US24906P1093,3943700000,242100000,105400000,481100000,108.76494,0.01229,51.39,11520788215,1734653.16667,-1902300000,223075000,2041400000,-1799300000,-1799300000,569900000,56300000,1828300000,1616900000,5182900000,-35700000,502200000,-118300000,30400000,-370500000,0.51764,0.06139,0.02673,0.02034,4.56452,
1088259,Deutsche Bank AG,DBK.DE,n/a,29924375399,1991743791,314749730,67455635203,,0.0002,8.1,17123400000,17062462.07143,,2102200000,,,,4813589773,90110877418,,263695502560,78456237469,61602632688,-63933517596,9009607792,-241939952,-3934769764,,0.06656,0.01052,0.00401,214.31515,
854468,Deutsche Post,DPW.DE,DE0005552004,71992806930,3959870609,2574769819,5848431475,,0.04424,34.02,41003052635,2852185.64286,-37050286224,1231864511,34942520706,-33798892628,,7902991995,2969226513,18490080026,18891050553,16404578925,388173893,6641613321,-2514191118,2989463,-3465748165,0.48536,0.055,0.03576,0.15695,2.27144,
1099105,Deutsche Telekom,DTE.DE,DE0005557508,89410955251,9906545404,2356873124,13066079739,,,16.76,79492680000,8579995.28571,-41493394223,4746750000,47917561026,-39545353267,-19309601291,27205926716,,32131903570,0,41639003274,-1513934162,22727590720,-16438463003,,-3455798374,0.53592,0.1108,0.02636,,5.54382,
122079,DEVON ENERGY CORP/DE,DVN,US25179M1036,9709000000,1567000000,3864000000,1463000000,3.07089,0.23209,26.68,10784056000,7521055.07143,-1987000000,444750000,7722000000,-6155000000,-4367000000,3259000000,,5167000000,4294000000,6994000000,-396000000,2214000000,-1558000000,-3643000000,-4106000000,0.79534,0.1614,0.39798,0.55247,0.37862,-96000000
352596,DEXCOM INC,DXCM,US2521311074,1221600000,51800000,-170500000,-67400000,-80.82847,-0.08253,38.42,14013462790,3721468,-454900000,358700000,766700000,-714900000,-479200000,89700000,,1744200000,1034700000,688300000,-31900000,166800000,-472600000,-89300000,711800000,0.62762,0.0424,-0.13957,-0.24771,0.39531,-235700000
896740,"Diamondback Energy, Inc.",FANG,US25278X1090,3054788000,1235082000,822714000,-215077000,16.81901,0.03551,100.45,16377713849,1808384.69048,-77088000,137752500,2977700000,-1742618000,-82700000,2294038000,,972000000,4472000000,15450000000,-297455000,1843152000,-4076449000,1417773000,2444886000,0.97476,0.40431,0.26932,0.05325,-0.26142,
378127,Discover Financial Services,DFS,US2547091080,11146000000,3781000000,2912000000,4688000000,9.52951,0.0263,83.9,26700422669,2155361.5,,330750000,,,,4202000000,,,25163000000,11493000000,-122000000,6280000000,-15039000000,1950000000,4193000000,,0.33922,0.26126,0.25337,1.60989,
741324,DISH Network CORP,DISH,US25470M1099,13100426000,1932487000,1425618000,2570500000,11.59406,0.04416,35.3,16589724611,3202805.14286,-822011000,468235250,12278415000,-10345928000,-766871000,2581678000,2416453000,3917855000,15163463000,9835207000,817000,2538822000,-1639380000,35667000,8075000,0.93725,0.14751,0.10882,0.14495,1.80308,
810159,DOCUSIGN INC,DOCU,US2561631068,827691000,-228204000,-233411000,-207622000,-45.46306,-0.13248,61.9,10894400000,3169659.30952,-210961000,171430980,616730000,-844934000,-678909000,-181597000,,943493000,451934000,566679000,25548000,110458000,-985532000,-35522000,284048000,0.74512,-0.27571,-0.282,-0.41189,0.88951,-166025000
80798,DOLLAR GENERAL CORP,DG,US2566771059,26672209000,2170658000,1628951000,2380949000,25.09556,0.07432,156.82,40313450179,1947456.69048,-18554249000,260677500,8117960000,-5947302000,-5947302000,2649189000,555000,4919138000,2574038000,6749160000,-55980000,2176782000,-653577000,-1042930000,-1528925000,0.30436,0.08138,0.06107,0.24136,1.46165,
378128,Dollar Tree,DLTR,US2567461080,23293300000,1621800000,-1577000000,1585700000,-16.75458,-0.0809,111.04,26274809464,2403758.2381,-16333600000,237950000,6959700000,-5337900000,-5337900000,2245200000,750000000,4340800000,4268600000,5865700000,-46300000,1841200000,-910700000,16400000,-930200000,0.29879,0.06963,-0.0677,-0.26885,-1.00552,
189087,DOMINION RESOURCES INC /VA/,D,US25746U1097,14640000000,3133000000,869000000,4284000000,66.14102,0.00862,79.03,63491671133,3833162.88095,-4302000000,727275000,10338000000,-7205000000,,5779000000,4911000000,5727000000,41559000000,28381000000,-12000000,4769000000,-2182000000,2182000000,-2381000000,0.70615,0.214,0.05936,0.03062,4.9298,
378129,Dow Inc.,DOW,US2605571031,54182000000,5954000000,2495000000,5905000000,14.35383,0.03845,48,35674176288,4460773.69048,-43880000000,746100000,10302000000,-4348000000,-2470000000,9103000000,841000000,18637000000,17996000000,18500000000,-1497000000,3944000000,-1928000000,-244000000,-4434000000,0.19014,0.10989,0.04605,0.13486,2.36673,-1312000000
808182,"DROPBOX, INC.",DBX,US26210C1045,1523300000,-76200000,-44400000,70100000,-168.63892,-0.01877,20.88,8631792000,4034922.54762,-385900000,409300000,1137400000,-1213600000,-631200000,106600000,68900000,1067700000,188500000,730200000,71000000,440700000,-403700000,28200000,-196000000,0.74667,-0.05002,-0.02915,-0.06081,-1.57883,-582400000
378131,DTE Energy Co.,DTE,US2333311072,13702000000,1645000000,1108000000,,21.47185,0.03007,111.25,23960973280,1194987.09524,-7993000000,213850000,5709000000,-4064000000,-2485000000,2817000000,1501000000,2726000000,15065000000,10569000000,139000000,2614000000,-3481000000,-6000000,843000000,0.41665,0.12006,0.08086,0.10483,,
191249,Duke Energy CORP,DUK,US26441C2044,24779000000,5304000000,3266000000,-1767000000,20.71549,0.02128,93.87,68393781502,2736170.14286,-13837000000,720750000,10942000000,-5638000000,,10233000000,6491000000,9509000000,62416000000,45332000000,-1924000000,6940000000,-11203000000,1045000000,4317000000,0.44158,0.21405,0.13181,0.07205,-0.54103,
446513,Duke Realty Corp,DRE,US2644115055,1004710000,293162000,232525000,-350714000,51.58816,0.02901,33.43,12083072519,1804258.11905,-74175000,358825500,930535000,-687670000,-231161000,555251000,,52343000,2838975000,4702121000,-45955000,511581000,-938056000,75665000,200860000,0.92617,0.29179,0.23143,0.04945,-1.50829,
546332,"DUPONT DE NEMOURS, INC.",DD,US26614N1028,65339000000,6592000000,921000000,6924000000,72.87349,0.013,71.25,53115620929,3608180.07143,-49266000000,941985744,16073000000,-9481000000,-5376000000,11693000000,4641000000,10623000000,20249000000,42576000000,-1642000000,4727000000,-3729000000,-3980000000,-8977000000,0.24599,0.10089,0.0141,0.02163,7.51792,-2438000000
740485,DXC Technology Co,DXC,US23355L1061,20361000000,1997000000,1161000000,1814000000,7.60951,0.03564,32.34,8471866506,4860147.97619,-14701000000,273180000,5660000000,-3663000000,-2026000000,3985000000,1511000000,8190000000,9404000000,11217000000,-1755000000,1244000000,-1469000000,-1485000000,-476000000,0.27798,0.09808,0.05702,0.1035,1.56245,
378132,E*Trade,ETFC,n/a,2895000000,1476000000,1020000000,1732000000,11.08293,0.01656,45.16,10829999472,2690592.57143,,250323000,,,,1703000000,,,0,6870000000,-189000000,1436000000,3406000000,-1152000000,-4666000000,,0.50984,0.35233,0.14847,1.69804,
854469,E.ON,EOAN.DE,DE000ENAG999,34367418172,3475447651,3183770567,1136060345,,0.05009,9.89,21431630000,9613644.54762,-26596379481,2167000000,7771038690,-10187722666,-2892581328,5348570515,1900350404,26819589600,12014349209,9561954396,-1476224863,2760305209,188051372,10488850,-3322061255,0.22612,0.10113,0.09264,0.33296,0.35683,
122948,EASTMAN CHEMICAL CO,EMN,US2774321002,9666000000,1432000000,913000000,1711000000,11.08463,0.05616,72.69,9958104618,1202997.7381,-7309000000,139225000,2357000000,-925000000,-694000000,2047000000,731000000,3516000000,6355000000,5946000000,-53000000,1552000000,-503000000,-403000000,-1054000000,0.24384,0.14815,0.09445,0.15355,1.87404,-234000000
124922,Eaton Corp plc,ETN,IE00B8KQN827,21709000000,3000000000,2205000000,3896000000,16.68114,0.06838,86.1,36162000000,2459654.40476,-14537000000,427200000,7172000000,-4172000000,-3582000000,3888000000,7000000,8126000000,8086000000,16363000000,291000000,3251000000,-1071000000,-1078000000,-2012000000,0.33037,0.13819,0.10157,0.13476,1.76689,-590000000
104109,EBAY INC,EBAY,US2786421030,10856000000,2698000000,2401000000,2633000000,15.52159,0.11342,40.53,33995088667,6766033.07143,-2457000000,919500000,8399000000,-5701000000,-4432000000,3389000000,2063000000,6844000000,9306000000,4106000000,-368000000,3085000000,2633000000,-5354000000,-5789000000,0.77367,0.24853,0.22117,0.58475,1.09663,-1218000000
378133,Ecolab Inc.,ECL,US2788651006,14772500000,2142700000,1495600000,2364800000,37.54154,0.07181,194.82,56059814638,1099855.7381,-8692600000,288200000,6079900000,-3937200000,-3937200000,3099000000,1069400000,4853500000,7056500000,8269400000,-265400000,2409500000,-1243100000,-510300000,-1141900000,0.41157,0.14505,0.10124,0.18086,1.58117,
378134,Edison International,EIX,US2810201077,12914000000,2385000000,-251000000,-4370000000,-93.26717,-0.00422,71.81,23396502703,2982999.38095,-5508000000,326000000,7406000000,-5021000000,,4088000000,1692000000,3936000000,17575000000,12913000000,-2984000000,2558000000,-4387000000,42000000,1987000000,0.57349,0.18468,-0.01944,-0.01944,17.41036,
108955,Edwards Lifesciences Corp,EW,US28176E1082,3964200000,919800000,724900000,729100000,63.04277,0.13006,73.14,45632606033,3177590.64286,-995400000,624825000,2968800000,-2049000000,-1360800000,1001200000,,2354700000,594100000,3500300000,-69900000,978000000,-386300000,-557900000,-1088400000,0.7489,0.23203,0.18286,0.2071,1.00579,-688200000
1094920,Elanco Animal Health Inc,ELAN,US28414H1032,3073100000,394900000,144000000,464800000,50.14425,0.01626,28.08,10473737255,4073617.7381,-1482100000,349900000,1591000000,-1196100000,-746100000,693700000,27100000,2383500000,2409100000,5265500000,-136100000,361600000,-147000000,1659700000,-161300000,0.51772,0.1285,0.04686,0.02735,3.22778,-252900000
917843,Elastic N.V.,ESTC,NL0013056914,304719000,-125243000,-125494000,-75487000,-48.84676,-0.24814,93.86,7185516688,1455429.64286,-88704000,65309770,216015000,-341258000,-223890000,-119802000,,417434000,0,255050000,44984000,-30757000,-7546000,,301742000,0.7089,-0.41101,-0.41184,-0.49204,0.60152,-117368000
372651,ELECTRONIC ARTS INC.,EA,US2855121099,5022000000,1126000000,2147000000,296000000,13.78659,0.22023,98.42,29005111264,3435127.30952,-1294000000,300750000,3728000000,-2602000000,-1128000000,1270000000,,5800000000,995000000,6485000000,109000000,1585000000,-678000000,-1134000000,-1250000000,0.74233,0.22421,0.42752,0.33107,0.13787,-1452000000
378099,Elevance Health Inc.,ELV,US46138E2972,96756000000,6279000000,4075000000,8215800000,16.28504,0.05372,257.29,65819208417,1434629.07143,,257925000,,,,7441300000,1010000000,,19296000000,30793000000,768100000,4136900000,-1731800000,-1463800000,-3007600000,,0.0649,0.04212,0.13234,2.01615,
255983,EMERSON ELECTRIC CO,EMR,US2910111044,18289000000,3224000000,2206000000,3732000000,18.25431,0.10349,64.95,39950839957,3138829.71429,-10537000000,620000000,7752000000,-4528000000,-4528000000,4034000000,1877000000,7350000000,6213000000,8804000000,-149000000,2826000000,-2649000000,-1000000000,-1957000000,0.42386,0.17628,0.12062,0.25057,1.69175,
1300947,ENBRIDGE INC,ENB,CA29250N1050,49026000000,8322000000,4626000000,9545000000,,0.02807,35.25,28379373397,3250942.35714,-30594000000,2016500000,18432000000,-10110000000,-6835000000,11597000000,5560000000,8393000000,65577000000,72805000000,-1364000000,8634000000,-3335000000,25000000,-5162000000,0.37596,0.16975,0.09436,0.06354,2.06334,
897579,ENCANA CORP,ECA,n/a,6933000000,3131000000,1160000000,3463000000,5.03487,0.05334,25.9,6974588047,5257410.69048,,225500000,,-3802000000,-335000000,4737000000,,1950000000,7052000000,10015000000,451000000,2879000000,-1998000000,-1087000000,-992000000,,0.45161,0.16732,0.11583,2.98534,
446632,Energysolutions Inc,ES_old,n/a,1754983000,25921000,-144564000,104182000,-51.97306,-0.0642,83.15,7531725254,1619219.7381,-1559940000,90360000,195043000,-169122000,-169122000,94098000,0,708542000,646430000,171890000,22531000,48301000,-29769000,-7342000,-43879000,0.11114,0.01477,-0.08237,-0.84103,-0.72066,
6480934,"Entegris, Inc.",ENTG,US29362U1043,1570160000,241683000,285499000,247974000,22.90516,0.11775,47.43,6420978540,1007416.07143,-865037000,137874750,705123000,-463440000,-269469000,384134000,4000000,1048454000,937675000,1102549000,-52349000,403833000,-169358000,-200635000,31929000,0.44908,0.15392,0.18183,0.25894,0.86856,-120254000
354347,ENTERGY CORP /DE/,ETR,US29364G1031,10892594000,1144984000,961441000,-2086694000,22.2245,0.01901,57.23,22758053299,2512186.90476,-3715458000,373362635,7177136000,-6032152000,-3347632000,3226737000,1785472000,3283508000,18989760000,10016930000,-147785000,2358414000,-4201296000,1160475000,1666004000,0.6589,0.10512,0.08827,0.09598,-2.17038,
469948,ENTERPRISE PRODUCTS PARTNERS L P,EPD,US2937921078,35588000000,5936200000,5073100000,2965400000,12.55394,0.08639,28.99,63459283302,3718062.7619,-28037400000,2196875000,7550600000,-1614400000,-208600000,7801600000,500000000,6258900000,26885000000,24975400000,-506800000,6612200000,-4478500000,,-2367900000,0.21217,0.1668,0.14255,0.20312,0.58453,
100699,EOG RESOURCES INC,EOG,US26875P1012,18112432000,5052318000,3566987000,3776799000,13.14433,0.09977,81.22,47161453814,4115438.7619,,577267250,,-13060114000,-5904002000,8727360000,1013876000,4495521000,5179160000,20630276000,443018000,8569137000,-6604224000,-21726000,-1777006000,,0.27894,0.19694,0.1729,1.05882,-135531000
10383318,"Equitable Holdings, Inc.",EQH,US29452E1010,6844000000,5300000000,1030000000,,11.27628,0.00432,21.99,10799289000,2159938.38095,,528175000,,-2463000000,,,4852000000,79382000000,4852000000,16645000000,1280000000,61000000,-2049000000,-648000000,1655000000,,0.7744,0.1505,0.06188,,
421306,Equity Residential,EQR,US29476L1070,2637621000,885133000,742541000,1313537000,42.68336,0.03537,85.87,31845122895,1464667.35714,-537242000,369094500,2100379000,-1215246000,-54743000,1686330000,2599013000,309468000,9130421000,10815586000,-8792000,1361614000,-661813000,79875000,-479210000,0.79632,0.33558,0.28152,0.06865,1.76898,
449267,"Essential Utilities, Inc.",WTRG,US29670G1022,851908000,315475000,146386000,-269427000,56.46833,0.01595,43.9,9472606261,1107540.45238,-326776000,188295500,525132000,-209657000,,465329000,221393000,2117920000,2970597000,3824774000,-18928000,286380000,-689782000,8926000,2324530000,0.61642,0.37032,0.17183,0.03827,-1.84052,
172930,ESTEE LAUDER COMPANIES INC,EL,US5184391044,14863000000,2313000000,1785000000,2639000000,38.96476,0.13568,191.34,69027116756,1832336.88095,-3387000000,363500000,11476000000,-9163000000,-8857000000,2870000000,516000000,7212000000,3412000000,4411000000,-2000000,2517000000,473000000,-1363000000,-2173000000,0.77212,0.15562,0.1201,0.40467,1.47843,
469839,ETSY INC,ETSY,US29786A1060,700828000,97717000,110947000,132403000,64.69918,0.10858,59.85,7209525015,2867202.52381,-215321000,119936173,485507000,-387790000,-281118000,131734000,9306000,743653000,350726000,442301000,30800000,213707000,-141221000,-49212000,-66766000,0.69276,0.13943,0.15831,0.25084,1.19339,-106672000
995321,"Evergy, Inc.",EVRG,US30034W1062,5220900000,1164500000,612700000,937700000,27.12879,0.02382,64.67,15227682190,1650202.54762,-1585300000,257025000,3635600000,-2471100000,-1287500000,1994600000,2584400000,1539400000,9725700000,8854700000,21500000,1734300000,-1179000000,-2171000000,-1728500000,0.69636,0.22305,0.11736,0.06919,1.53044,
378141,Eversource Energy,ES,US30040W1080,8606670000,2475102000,860819000,889290000,30.71762,0.02207,83.15,26907510042,1619219.7381,-3134093000,318007355,5472577000,-2997475000,,3325658000,779289000,2131697000,13818469000,12110163000,-112998000,2010430000,-2837035000,426902000,871918000,0.63585,0.28758,0.10002,0.07108,1.03307,
41775,EXACT SCIENCES CORP,EXAS,US30063P1057,623185000,-192255000,-220817000,-330024000,-60.63159,-0.12392,106.87,13838094332,1726830.66667,-162995000,125278250,460190000,-652445000,-551663000,-164193000,312013000,1374796000,806037000,765532000,20225000,-62535000,-232146000,12360000,274005000,0.73845,-0.3085,-0.35434,-0.28845,1.49456,-100782000
289286,"EXELIXIS, INC.",EXEL,US30161Q1040,909761000,413326000,641536000,273767000,9.06203,0.39044,19.37,5867293830,2701897.04762,-29752000,300135250,880009000,-466683000,-219450000,421063000,321000,957247000,22864000,1488632000,79799000,562464000,-468572000,21813000,26986000,0.9673,0.45432,0.70517,0.43096,0.42674,-247233000
378142,Exelon Corp.,EXC,US30161N1019,35384000000,3882000000,2276000000,8718000000,20.14373,0.01872,33.73,45965355120,8687519.04762,-16406000000,1359239000,18978000000,-15096000000,,9775000000,4835000000,11655000000,37134000000,33907000000,-1083000000,7673000000,-7447000000,153000000,-76000000,0.53634,0.10971,0.06432,0.06712,3.8304,
