SimFin ID,Company,Ticker,ISIN,Price Close,MCAP,Volume (SMA 2m),Cash and eq.,Cur. liab.,Liabilities,Assets,D&A,CROIC,Taxes
963381,"Datadog, Inc.",DDOG,US23804L1035,143.13,44138923055,2904435.04762,1410159000,381057000,1163854000,2076733000,17920000,0.00305,-1831000
1054410,DECKERS OUTDOOR CORP,DECK,US2435371073,72.5,12098665005,2064339.28571,956712000,600533000,872268000,2291255000,41225000,0.43841,-132565000
373449,DEERE & CO,DE,US2441991054,349.09,108895864896,1610053,8207000000,27403000000,64955000000,80688000000,2073000000,0.1934,-1659000000
59180,Dell Technologies Inc.,DELL,US24703L2025,50.95,76912803754,3663306.83333,11719000000,55483000000,112735000000,122678000000,5213000000,0.17697,-992000000
231789,DELTA AIR LINES INC /DE/,DAL,US2473617023,40.11,25656818233,10600664.5,15230000000,23573000000,74028000000,75309000000,,,2047000000
378126,Dentsply Sirona,XRAY,US24906P1093,61.23,13367618549,1221998.42857,332000000,1251000000,4301000000,9378000000,351700000,0.12946,-103800000
1088259,Deutsche Bank AG,DBK.DE,n/a,12.97,27190308000,7259823.19048,238730134298,,1511305709673,1589847716756,3485660860,0.01745,-1261689581
854468,Deutsche Post,DPW.DE,DE0005552004,69.12,85247999977,2019538.69048,6509245596,22475319702,49648951710,69464463139,4469939343,0.22412,-2063261397
1099105,Deutsche Telekom,DTE.DE,DE0005557508,20.35,96540400000,6953357.78571,10669335041,42413647087,232993906769,325710319913,33423326194,0.05914,-2652857577
1105024,Deutsche Wohnen,DWNI.DE,DE000A0HN5C6,52.74,17870746162,1510555.7619,243946873,894672748,20088374186,37011465373,47050599,0.0482,-827182867
122079,DEVON ENERGY CORP/DE,DVN,US25179M1036,29.79,20167830000,9886278.52381,1539000000,3072000000,11530000000,20065000000,1603000000,0.01454,332000000
352596,DEXCOM INC,DXCM,US2521311074,140.78,54453704000,2357734.19048,2584900000,600700000,2506200000,4503800000,83199999,-0.08254,276300000
896740,"Diamondback Energy, Inc.",FANG,US25278X1090,82.62,14954002544,2316725.2381,344000000,1972000000,10445000000,22335000000,1168000000,0.07808,347000000
179423,DICKS SPORTING GOODS INC,DKS,US2533931026,133.34,11812309386,2545528.47619,2236733000,2567304000,5380789000,8386164000,321268000,0.39821,-400523000
826035,"Digital Turbine, Inc.",APPS,US25400W1027,66.86,6239099937,4233563.69048,83129000,618544000,897269000,1424044000,14215000,-0.00928,9973000
1202261,"DigitalOcean Holdings, Inc.",DOCN,US25402D1028,82.21,8824433320,2540018.30952,577218000,55387000,57346000,915430000,82393000,-0.04555,-435000
378127,Discover Financial Services,DFS,US2547091080,123.64,37696293838,1508924.52381,15445000000,,97814000000,110985000000,487000000,0.06932,-1414000000
741324,DISH Network CORP,DISH,US25470M1099,42.48,22401616704,1718260.59524,4829290000,4036626000,24897903000,39623578000,772383000,0.12355,-935312000
810159,DOCUSIGN INC,DOCU,US2561631068,277.74,54636542586,2357895.54762,822869000,1209630000,2143811000,2355687000,80111000,-0.0302,-12940000
80798,DOLLAR GENERAL CORP,DG,US2566771059,222.11,51820532520,1467609.04762,313666000,5479084000,19350673000,25487808000,608302000,0.12644,-711613000
378128,Dollar Tree,DLTR,US2567461080,89.31,20086878931,3095126.04762,720800000,3722700000,13433500000,20445200000,701800000,0.15211,-441100000
189087,DOMINION RESOURCES INC /VA/,D,US25746U1097,74.12,59779583858,3161952.88095,240000000,11676000000,71079000000,97963000000,2697000000,-0.02859,-261000000
1200821,"DoorDash, Inc.",DASH,US25809K1051,222.91,75329408274,3137272.38095,4668000000,1251000000,1563000000,6182000000,131000000,-0.03894,-5000000
378129,Dow Inc.,DOW,US2605571031,57.75,43138640276,4152367.16667,3491000000,12308000000,45615000000,61768000000,2912000000,0.13607,-1446000000
11794940,"Doximity, Inc.",DOCS,US26622P1075,95.67,8380596330,2156515.7619,726454000,100182000,101730000,830182000,4087000,0.12423,-5686000
1085359,DraftKings Inc.,DKNG,US26142R1041,60.42,24255427740,11196993.45238,2646500000,647030000,2153504000,4358856000,112282000,-0.11444,3145000
808182,"DROPBOX, INC.",DBX,US26210C1045,30.7,11865550000,3826663.66667,1944200000,1125000000,3422900000,3328100000,151200000,0.15188,-3000000
191249,Duke Energy CORP,DUK,US26441C2044,99.67,76668053345,2748156,367000000,16211000000,115840000000,165385000000,5588000000,0.0109,-63000000
446513,Duke Realty Corp,DRE,US2644115055,49.43,18535521896,1558647.57143,8252000,615099000,4329251000,9844160000,309706000,-0.01281,-3744000
125293,"Dun & Bradstreet Holdings, Inc.",DNB,US26484T1060,17.56,7575547343,1724290.95238,177600000,972900000,6211800000,9860399999,572000000,0.04295,-24500000
546332,"DUPONT DE NEMOURS, INC.",DD,US26614N1028,68.91,36669928374,2403497.66667,3962000000,3940000000,18375000000,45839000000,2272000000,0.10072,-152000000
740485,DXC Technology Co,DXC,US23355L1061,35.96,9162858497,2117078.33333,2460000000,7406000000,15481000000,20867000000,1919000000,0.09462,-968000000
1251549,"Dynatrace, Inc.",DT,US2681501092,71.55,20340688128,1373436.71429,387218000,598872000,1055145000,2214099000,60342000,0.13041,-1364000
854469,E.ON,EOAN.DE,DE000ENAG999,12.72,33161040000,5430503.16667,3294357372,27676936605,103164197836,120576369604,5081660717,0.0329,-1089672838
124922,Eaton Corp plc,ETN,IE00B8KQN827,157.53,62791458000,1570136.33333,540000000,8906000000,21353000000,36804000000,851000000,0.10691,-348000000
104109,EBAY INC,EBAY,US2786421030,74.11,48175635709,7260372.42857,17220000000,5063000000,18807000000,31823000000,551000000,0.14487,-744000000
378134,Edison International,EIX,US2810201077,57.75,21912547561,1740212.83333,84000000,7815000000,53849000000,71162000000,2114000000,-0.05772,193000000
108955,Edwards Lifesciences Corp,EW,US28176E1082,119.42,74235863909,1952819.80952,1561200000,886200000,2528799999,7662100000,126400000,0.25298,-192800000
1094920,Elanco Animal Health Inc,ELAN,US28414H1032,32.4,15325200000,4099355.45238,580000000,1990000000,8853000000,16833000000,726500000,0.02582,114300000
372651,ELECTRONIC ARTS INC.,EA,US2855121099,133.88,38206942160,2331779.45238,3719000000,2471000000,5006000000,12734000000,249000000,0.12053,-181000000
687589,Element Solutions Inc,ESI,US28618M1062,20.93,5179265236,1156781.5,318400000,355500000,2175500000,4643800000,161300000,0.08148,6400000
255983,EMERSON ELECTRIC CO,EMR,US2910111044,96.46,57663788000,2161093.2381,2860000000,6670000000,15145000000,24484000000,943000000,0.24404,-466000000
1300947,ENBRIDGE INC,ENB,CA29250N1050,39.65,80314103665,3505256.90476,374000000,13550000000,95831000000,160727000000,3742000000,0.04398,-1485000000
897579,ENCANA CORP,ECA,n/a,29.37,7630985274,2782889.38095,138000000,2281000000,11435000000,21356000000,1802000000,0.19659,-292000000
446632,Energysolutions Inc,ES_old,n/a,83.3,7545312251,1446996,65579000,684383000,2079804000,2251694000,68177000,0.06647,-713000
917156,"Enphase Energy, Inc.",ENPH,US29355A1079,160.89,21832594251,1823176.64286,1312261000,356593000,1516257000,2100656000,23272000,0.11239,22525000
354347,ENTERGY CORP /DE/,ETR,US29364G1031,55.52,22281280626,2988294.85714,686881000,3804540000,44806926000,55949283000,2276832000,-0.05875,91902000
469948,ENTERPRISE PRODUCTS PARTNERS L P,EPD,US2937921078,22,48073929266,5905916.88095,404500000,10528600000,38909000000,64805100000,1965300000,0.07241,-36400000
1234782,Envista Holdings Corp,NVST,US29415F1049,42.53,6804800000,1680570,553900000,1163200000,2612400000,6481300000,159200000,0.08478,9600000
100699,EOG RESOURCES INC,EOG,US26875P1012,74.25,43332680309,4549324.66667,3880000000,4002000000,16004000000,36885000000,3507614000,0.09206,-501206000
378136,EQT Corporation,EQT,US26884L1098,18.83,5250896140,7105965.02381,330770000,3679201000,10682835000,18985257000,1481298000,-0.13855,591017000
10383318,"Equitable Holdings, Inc.",EQH,US29452E1010,29.16,12369672000,2845269.21429,82457000000,127071000000,272636000000,285982000000,499000000,0.19806,1490000000
421306,Equity Residential,EQR,US29476L1070,80.26,30053945868,1427277.02381,39492000,3981277000,9382176000,20464346000,803069000,0.05321,-1007000
469839,ETSY INC,ETSY,US29786A1060,226.98,28718081363,2557122.35714,2484609000,407000000,2759663000,3290416000,54920000,0.2169,-4863000
995321,"Evergy, Inc.",EVRG,US30034W1062,64.2,14718973628,1306570.78571,58400000,2703900000,19031700000,28008799999,884500000,0.00279,-101000000
378141,Eversource Energy,ES,US30040W1080,83.3,28610731295,1446996,217397000,5104570000,32767181000,47234640000,1341308000,0.01056,-379176000
41775,EXACT SCIENCES CORP,EXAS,US30063P1057,108.15,18553202798,1389927.04762,1307579000,675698000,3165233000,6724334000,78339000,-0.16745,244753000
289286,"EXELIXIS, INC.",EXEL,US30161Q1040,20.72,6523111840,2068191.47619,1346633000,255326000,324194000,2367271000,11660000,0.02843,-18938000
378142,Exelon Corp.,EXC,US30161N1019,35.56,48717188602,6353982.7619,1578000000,13919000000,94896000000,129396000000,7966000000,0.06252,-503000000
795710,"EXP World Holdings, Inc.",EXPI,US30212W1009,46.6,6746625162,1039128.71429,107413000,220887000,222937000,395134000,5025000,0.42077,20031000
378111,Expand Energy,EXE,US1651677353,61.07,5979623858,1371027.40476,612000000,1866000000,3586000000,6999000000,589000000,0.28872,6000000
112653,"Expedia, Inc.",EXPE,US30212P3038,152.28,21539572916,2267107.28571,5475000000,11713000000,21088000000,24181000000,692000000,0.21407,344000000
121214,EXXON MOBIL CORP,XOM,US30231G1022,55.16,233547440000,18719402.57143,3465000000,62238000000,171733000000,337289000000,45230000000,0.13112,3351000000
1242699,Farfetch Ltd,FTCH,KY30744W1070,40.57,14183415942,3966343.54762,1573421000,778747000,5266961000,3590871000,217223000,-0.06673,14434000
339017,FASTENAL CO,FAST,US3119001044,26.48,30415842937,4937553.61905,321800000,650200000,1285800000,4166600000,155600000,0.41042,-274999999
996256,"Fastly, Inc.",FSLY,US31188V1008,44.87,5191459000,4496827,929730000,103032000,1107781000,2136871000,34501000,-0.11012,12261000
259098,FEDEX CORP,FDX,US31428X1063,255.22,67720604382,2034142.09524,7087000000,13660000000,58609000000,82777000000,3793000000,0.04985,-1443000000
1249831,"Fidelity National Financial, Inc.",FNF,US31620R3030,44.31,13456060800,1524031.95238,2623000000,44936000000,45632000000,54520000000,495000000,0.48543,-603000000
88558,"Fidelity National Information Services, Inc.",FIS,US31620M1062,123.73,76728135291,3978759.40476,1301000000,11494000000,33709000000,82288000000,3808000000,0.0691,-328000000
378145,Fifth Third Bancorp,FITB,US3167731005,40.12,28243120454,4890827.64286,3285000000,,182464000000,205390000000,504000000,-0.09421,-698000000
11795136,"FIGS, Inc.",FIGS,US30260D1037,41.21,6464509016,1807423.7381,163968000,46929000,50539000,254254000,1214000,-0.00417,-18951000
1234769,FIRST HORIZON CORP,FHN,US3205171057,15.22,8375520340,4202883.97619,1303000000,,79343000000,87908000000,49530000,-0.03401,-217453000
949678,FIRST INDUSTRIAL REALTY TRUST INC,FR,US32054K1034,53.37,6891535209,1055732.35714,55574000,272653000,1861780000,3863828000,104911000,0.02973,-3684000
260908,"FIRST SOLAR, INC.",FSLR,US3364331070,104.02,11058556453,1617283.2619,1765393000,660923000,1464838000,7248473000,247962000,0.00125,-38543000
422040,FIRSTENERGY CORP,FE,US3379321074,36.73,19981120000,3310846.09524,1254000000,3871000000,36933000000,44363000000,1428000000,0.00441,-303000000
378146,Fiserv Inc,FI,n/a,108.62,72424490273,4124898.64286,841000000,17251000000,42983000000,75776000000,-12000000,0.01788,-390000000
901361,"Five9, Inc.",FIVN,US3383071012,175.06,11851506156,2019972.40476,566185000,139413000,973010000,1135716000,32288000,-0.07603,298000
116586,FLEXTRONICS INTERNATIONAL LTD.,FLEX,SG9999000020,13.84,8980817520,4353677.80952,2693000000,8138000000,12684000000,16192000000,383785000,0.0268,-112000000
378149,FMC Corporation,FMC,US3024913036,95.19,12267761365,1144695.02381,728500000,3841500000,7808000000,10942100000,168600000,0.16519,-152600000
249937,FORD MOTOR CO,F,US3453708600,13.55,53126736790,55525814.85714,41036000000,83474000000,213748000000,248532000000,6169000000,0.06812,-209000000
130256,FORTINET INC,FTNT,US34959E1091,59.9,48913636774,4951829.88095,3113200000,1998500000,4508700000,5558900000,69600000,0.23638,-49700000
378151,Fortive Corp,FTV,US34959J1088,54.82,24626425962,3303622.07143,1565800000,2569700000,5285800000,14495500000,340000000,0.07287,-36000000
378153,Franklin Resources,BEN,US3546131018,31.33,15800429752,2675111.07143,5976500000,2679400000,10645600000,23129100000,247100000,0.1007,-427500000
378154,Freeport-McMoran Cp & Gld,FCX,US35671D8570,33.05,48435661500,17205836.30952,6313000000,5527000000,24501000000,45436000000,1731000000,0.20849,-1954000000
18728562,Futu Holdings Limited,FUTU,US36118L1061,95.62,103718230968,6561278.09524,,,,,,,
66898,GALLAGHER ARTHUR J & CO,AJG,US3635761097,148.39,29067671930,1121227.45238,3204100000,12021300000,19463200000,27817199999,555900000,0.09616,-37500000
44534,GameStop Corp.,GME,US36467W1099,51.24,15677697020,13487400.09524,1720400000,1194300000,1693800000,3545800000,75300000,-0.14825,119200000
250974,GAP INC,GPS,US3647601083,24.35,9194616054,6906674.85714,2712000000,3651000000,10739000000,13759000000,495000000,0.0558,9000000
1333028,GDS Holdings Ltd,GDS,US36165L1089,59.28,10248514377,2377241.80952,16259457000,8105828000,30591073000,57258795000,1638474000,-0.11271,-120778000
427444,Gen Digital Inc.,GEN,n/a,25.69,14898785560,4581121.90476,1245000000,2221000000,7062000000,6565000000,140000000,0.36031,-297000000
244314,GENERAL ELECTRIC CO,GE,US3696041033,62.59,110240824917,14663001.16667,28594000000,56638000000,202510000000,237560000000,3231000000,0.05109,1278000000
78526,GENERAL MILLS INC,GIS,US3703341046,58.92,35939507169,3391440.40476,1505200000,8265800000,22068700000,31841900000,601300000,0.14829,-629100000
125620,General Motors Co,GM,US37045V1008,51.33,74462935757,17294494.71429,29131000000,74811000000,183927000000,241803000000,12275000000,0.1172,-3677000000
327200,GENTEX CORP,GNTX,US3719011096,32.24,7704282829,1434622.14286,366831630,196396617,250478942,2166797931,102799867,0.32869,-85103621
239284,GILEAD SCIENCES INC,GILD,US3755581036,71.61,89811698467,6136578.7381,6525000000,10214000000,48274000000,67984000000,1774000000,0.19237,-1584000000
182201,GLOBAL PAYMENTS INC,GPN,US37940X1028,162.03,47588697090,2943388.83333,1799549000,4379628000,18299533000,45149673000,1661563000,0.0579,-142297000
647209,GoDaddy Inc.,GDDY,US3802371076,72.41,12176156989,1225215.7381,1375200000,2456500000,7393500000,7362099999,201100000,0.12315,-6000001
1245424,Gol Intelligent Airlines Inc.,GOL,US38045R2067,7.32,20962157437,1330936.5,1291173,10398216,26005006,12814136,1056600,0.03862,-77958
60439,GOLDMAN SACHS GROUP INC,GS,US38141G1040,391.46,133003308463,2100877.92857,240289000000,,1286032000000,1387922000000,1984000000,0.10327,-4822000000
1243191,"GoodRx Holdings, Inc.",GDRX,US38246G1085,46.98,18460561644,1795163.7619,894703000,65491000,762535000,1586929000,23294000,-0.35303,75114000
6480946,Graphic Packaging Holding Company,GPK,US3886891015,19.14,5648214000,2810578.71429,89000000,1457000000,6028000000,7842000000,473800000,0.13151,-72700000
1307827,"GXO Logistics, Inc.",GXO,US36262G1013,81.32,9351800000,1291901.07143,326000000,2009000000,4154000000,7068000000,334000000,0.05064,-44000000
18807150,H World Group Limited,HTHT,US44332N1063,46.95,15083517576,1941131.28571,1649860781,1589476088,8110117188,9835911722,,,31150944
378158,Halliburton Co.,HAL,US4062161017,20.27,18034602225,7908689.90476,2658000000,4334000000,15488000000,20917000000,908000000,0.14411,-122000000
331419,Hanesbrands Inc.,HBI,US4103451021,19,6633185000,3824482.19048,667298000,2255956000,6715799000,7277989000,117579000,0.03547,99921000
378159,Harley-Davidson,HOG,US4128221086,37.83,5813167605,1375725.5,1741968000,3451151000,8724954000,10909226000,,,-134559000
387752,HARTFORD FINANCIAL SERVICES GROUP INC/DE,HIG,US4165151048,69.56,24846206934,1931995.90476,177000000,,56488000000,74732000000,640000000,,-447000000
378161,HCA Holdings,HCA,US40412C1018,258.74,85553804070,1315308.69048,1120000000,8615000000,46374000000,48164000000,2765000000,0.26632,-1433000000
1253408,HDFC BANK LTD,HDB,US40415F1012,37.1,380281784403,2774250.90476,734872,,11644447,13280069,13860,,-113820
949687,"HEALTHCARE TRUST OF AMERICA, INC.",HTA,US42225P5017,30.64,6704828640,2605452.42857,19796000,462092000,3565516000,6725404000,280377000,,
378162,"HEALTHPEAK PROPERTIES, INC.",PEAK,US42250P1030,34.84,18776323465,3108572.28571,96923000,2375877000,6898641000,14332370000,658376000,0.16158,-30212000
335043,HERBALIFE LTD.,HLF,KYG4412G1010,44.39,5239479499,1123152.88095,837500000,1088200000,4257900000,2966700000,103900000,0.36963,-142899999
378163,Hess Corporation,HES,US42809H1077,71.34,22003879885,1975646.45238,2430000000,2527000000,12634000000,19166000000,1785000000,0.10528,-322000000
47023,Hewlett Packard Enterprise Co,HPE,US42824C1099,13.55,17695318181,8751058.59524,5293000000,19641000000,39364000000,56437000000,2608000000,0.0341,7000000
357864,"Hill-Rom Holdings, Inc.",HRC,US4314751029,150.5,9994599951,1331066.57143,272500000,945700000,2751700000,4572699999,75100000,0.17776,-91500000
740329,Hilton Worldwide Holdings Inc.,HLT,US43300A2033,131.21,36566390454,2003913.97619,1044000000,2779000000,16506000000,15090000000,249000000,-0.02605,193000000
362221,HOLOGIC INC,HOLX,US4364401012,77.63,19891369886,1617638.19048,827600000,1464600000,4713500000,8590600000,602300000,0.46877,-533000000
261673,HOME DEPOT INC,HD,US4370761029,335.67,354252253486,3041785.66667,4566000000,26666000000,68700000000,70769000000,2711000000,0.47388,-4804000000
105257,HONEYWELL INTERNATIONAL INC,HON,US4385161066,218.49,151753453699,2145834.28571,12318000000,18143000000,45736000000,63945000000,1134000000,0.18134,-1545000000
6475595,Horizon Therapeutics Public Limited Company,HZNP,IE00BQPVQZ61,109.71,24697880532,1109570.40476,812319000,852810000,4133780000,8207416000,302791000,0.01217,142324000
375369,HORMEL FOODS CORP /DE/,HRL,US4404521001,42.02,22798239215,2135459.71429,309735000,1251192000,5538451000,12332181000,218497000,0.06315,-190757000
346970,"HOST HOTELS & RESORTS, INC.",HST,US44107P1049,16.26,11480959921,7481743.38095,1450000000,905000000,6447000000,12809000000,667000000,-0.02554,205000000
195506,Howmet Aerospace Inc.,HWM,US4432011082,30.99,13459732742,2293440.83333,715000000,1227000000,6781000000,10379000000,270000000,0.03841,14000000
184360,HP INC,HPQ,US40434L1052,27.68,33250752185,8675900.2381,3439000000,27667000000,39465000000,35523000000,781000000,0.80372,-662000000
18300841,HSBC Holdings plc,HSBC,US4042804066,25.75,532862167506,1902112.59524,,,,,,,
378164,Huntington Bancshares,HBAN,US4461501045,14.95,15219891199,13247275.83333,1479000000,,154641000000,175172000000,463000000,0.00771,-230000000
447408,Huntsman Corp,HUN,US4470111075,26.71,5921254375,2422105.66667,510000000,1614000000,4621000000,8506000000,294000000,0.03417,-128000000
671924,INCYTE CORP,INCY,US45337C1027,75.99,16711985017,1157464.40476,2080967000,660324000,968762000,3904623000,54410000,0.13764,-67911000
858321,Infineon,IFX.DE,DE0006231004,43.15,54627900000,3746526.61905,4150953717,4629446349,13983555466,26659391773,1741315946,0.07522,-119333755
1253409,Infosys Ltd,INFY,US4567881085,22.85,97356100331,5181280.07143,3700000000,3264000000,4325000000,14825000000,441000000,0.31805,-973000000
6475601,Ingersoll Rand Inc.,IR,US45687V1061,54.3,11370420000,2955902.2381,3669900000,1823000000,6830300000,16176700000,500900000,,-6000000
1329301,InMode Ltd.,INMD,IL0011595993,71.33,5390233627,1410094.2381,260106127,35030000,40286000,295761000,416000,0.30363,-1107000
85652,INTEL CORP,INTC,US4581401001,54.26,219101880000,21127916.19048,7760000000,24836000000,69390000000,154597000000,11885000000,0.17069,-3625000000
718957,"Interactive Brokers Group, Inc.",IBKR,US45841N1072,15.38,5586971221,2453108.09524,3218000000,,94403000000,104331000000,47000000,0.08131,-132000000
378167,Intercontinental Exchange,ICE,US45866F1049,117.7,66237529364,1911581.02381,602000000,94250000000,112985000000,134190000000,943000000,0.12765,-1197000000
69543,INTERNATIONAL BUSINESS MACHINES CORP,IBM,US4592001014,129.28,120828304239,3399975.19048,7950000000,36617000000,124749000000,146814000000,6734000000,0.18973,-328000000
261549,INTERNATIONAL PAPER CO /NEW/,IP,US4601461035,53.6,22173070257,2206285.30952,706000000,8635000000,23094000000,31448000000,1267000000,0.10586,-285000000
378168,Interpublic Group,IPG,US4606901001,36.99,14550965220,3507698.78571,2340600000,8796699999,14138199999,17321700000,284000000,0.27314,-82300000
378169,Intl Flavors & Fragrances,IFF,US4595061015,135.21,33676039574,1137500.45238,935000000,3227000000,18964000000,40864000000,729116000,0.02727,-32003000
183557,INTUIT INC,INTU,US4612021034,561.85,153436700309,1026216.40476,3870000000,2655000000,5647000000,15516000000,363000000,0.25605,-494000000
103498,INTUITIVE SURGICAL INC,ISRG,US46120E6023,345.76,123174517789,1399106.42857,4439200000,1004600000,1417500000,12297000000,296300000,0.12418,-128100000
378170,Invesco Ltd.,IVZ,BMG491BT1088,26.25,12113091086,4333788.02381,2702300000,7048100000,17457900000,33248399998,208700000,0.08723,-421500000
963379,Invitae Corp,NVTA,US46185L1035,31.54,6302867149,3212237.66667,1530218000,133641000,2341478000,4995463000,59812000,-0.16603,132860000
949710,Invitation Homes Inc.,INVH,US46187W1071,39.89,22686182720,3602133.42857,126168000,8062261000,8864935000,17484611000,570018000,,
378171,Iron Mountain Incorporated,IRM,US46284V1017,44.9,12996698683,1433819.66667,315928000,1748202000,13101914000,14314316000,339066000,0.12912,-135295000
1253405,"JD.com, Inc.",JD,US47215P1066,77.69,241860272885,13051460.19048,22140349704,25777772664,30293340025,63749328360,879181086,0.12216,-214724187
378180,Jefferies Financial Group Inc.,JEF,US47233W1099,34.93,9023575989,1488470.09524,8443206000,21804549000,47724094000,57978969000,146865000,0.20747,-559994000
89661,JOHNSON & JOHNSON,JNJ,US4781601046,164.75,433851991494,5569609.04762,25306000000,38721000000,106860000000,176440000000,7491000000,0.22703,-2372000000
360440,JOHNSON CONTROLS INC,JCI,IE00BY7QL619,74.59,53459778638,3278269.57143,1450000000,9285000000,23138000000,42135000000,833000000,0.13521,-409000000
243510,JPMORGAN CHASE & CO,JPM,US46625H1005,157.68,477317560700,9806933.97619,26592000000,,3397870000000,3684256000000,8341000000,,-11693000000
385619,JUNIPER NETWORKS INC,JNPR,US48203R1041,27.9,9039600000,3041866.64286,1322200000,1690900000,4382500000,8723400000,227300000,0.06646,19300000
99395,KANSAS CITY SOUTHERN,KSU,US4851703029,277.46,25206643629,1011429.80952,325800000,1242800000,6277300000,10393700000,362400000,0.12373,-95000000
1333029,KE Holdings Inc.,BEKE,US4824971042,17.08,19590065903,15619054.7619,56658300000,33633346000,37503020000,104295536000,170094591,0.0731,-1608796000
97995,KELLOGG CO,K,US4878361082,59.68,21641674719,2266625.35714,395000000,4946000000,14333000000,18213000000,477000000,0.14138,-373000000
378130,Keurig Dr Pepper Inc.,KDP,US49271V1008,34.91,49481075195,4573908.30952,167000000,6917000000,26101000000,50344000000,519000000,0.07904,-509000000
378174,KeyCorp,KEY,US4932671088,20.76,20112602556,7076113.92857,792000000,,163174000000,181115000000,46000000,-0.06609,-510000000
384594,KIMBERLY CLARK CORP,KMB,US4943681035,135.18,45523498921,1885501.78571,306000000,7244000000,17069000000,17827000000,760000000,0.24205,-540000000
378175,Kimco Realty,KIM,US49446R1095,21.72,9414733867,6115497.11905,230062000,5315363000,5770923000,11558922000,293448000,0.12142,-3467000
88392,"KINDER MORGAN, INC.",KMI,US49456B1017,15.96,36142738025,13215074.09524,1365000000,5059000000,38352000000,70175000000,2136000000,0.09771,-431000000
3308077,KINROSS GOLD CORP,KGC,CA4969024047,5.48,6894388000,11287679.5,1210900000,1206900000,4270200000,10933200000,842300000,0.15743,-439800000
805180,KKR & Co. Inc.,KKR,US48251W1045,66.48,38676650968,2710813.14286,95103922000,138983180000,176735602000,229234863000,,,-1545918000
993639,Knight-Swift Transportation Holdings Inc.,KNX,US4990491049,51.87,8595429570,1497490.21429,179032000,705548000,2584406000,8682459000,526154000,0.12159,-195419000
186130,KOHLS Corp,KSS,US5002551043,53.26,8320972190,3262546.92857,2569000000,3309000000,10287000000,15506000000,849000000,0.18402,24000000
18322823,Koninklijke Philips N.V.,PHG,US5004723038,47.02,42559132337,1051620.80952,,,,,1187000000,,
693432,Kraft Heinz Co,KHC,US5007541064,36.55,44714799821,5300966,3941000000,9879000000,46896000000,97038000000,928000000,0.08814,-1366000000
258154,KROGER CO,KR,US5010441013,40.94,30444559740,7930520.33333,2225000000,15603000000,39203000000,48461000000,2813000000,0.06516,-330000000
101897,LAM RESEARCH CORP,LRCX,US5128071082,60.9,86783109000,13068716.42857,5729135000,3527867000,9864964000,15892152000,307151000,0.34129,-462346000
1077538,"Lamb Weston Holdings, Inc.",LW,US5132721045,61.57,9011082399,1253188.95238,783500000,618200000,3728800000,4209400000,188800000,0.17979,-90500000
1076498,LAS VEGAS SANDS CORP,LVS,US5178341070,38.17,29160530614,11583125.33333,2057000000,2542000000,17432000000,20378000000,1098000000,-0.05578,1000000
80077,LENNAR CORP /NEW/,LEN,US5260571048,98.04,31342008299,1706516.95238,2581583000,4222091000,11521129000,31223227000,94832000,0.16793,-1033645000
705588,LEVI STRAUSS & CO,LEVI,US52736R1023,25.39,10165252878,1593872.7619,1318608000,1625234000,4110639000,5544661000,140716000,0.16737,-23002000
670717,Liberty Global plc,LBTYA,GB00B8W67662,28.75,16225273036,1336615.59524,3740300000,4192100000,22004600000,48554600000,2216800000,0.08515,-274300001
378181,Lilly (Eli) & Co.,LLY,US5324571083,230.1,220671755125,2519453.57143,3271200000,15093200000,41145500000,47809000000,1445500000,0.21677,-905900000
243942,LINCOLN NATIONAL CORP,LNC,US5341871094,67.54,12771135088,1187304.5,2389000000,,358403000000,380148000000,,,-175000000
1117109,LINDE PLC,LIN,IE00BZ12WP82,309.32,160910891055,1356108.09524,3137000000,14676000000,37117000000,84345000000,4697000000,0.09565,-1120000000
682157,"Live Nation Entertainment, Inc.",LYV,US5380341090,86.83,18988265121,1905153.7381,4042619000,5165300000,12574492000,12245656000,452499000,0.05937,-12312000
124743,LKQ CORP,LKQ,US5018892084,50.91,15382959745,1513865.28571,328700000,2278156000,6519973000,12438059000,297528000,0.20829,-347906000
103644,LOCKHEED MARTIN CORP,LMT,US5398301094,340.98,94422985101,1183537.21429,2745000000,15242000000,45569000000,52099000000,1352000000,0.20668,-1427000000
849042,LOUISIANA-PACIFIC CORP,LPX,US5463471053,61.04,6958560000,1481184.78571,590000000,352000000,925000000,2368000000,113000000,0.93353,-340000000
186050,LOWES COMPANIES INC,LOW,US5486611073,209.03,144739205191,3637613.16667,6255000000,21664000000,49579000000,49404000000,1754000000,0.29727,-2233000000
90670,lululemon athletica inc.,LULU,US5500211090,426.55,53152621145,1006378.09524,1170041000,981354000,1733932000,4405098000,8784897,0.26916,-320025000
373834,"Lumen Technologies, Inc.",LUMN,US5502411037,12.94,14302744242,12260363.64286,935000000,6510000000,47241000000,58947000000,4579000000,0.09671,-520000000
939173,"Lyft, Inc.",LYFT,US55087P1049,52.18,17492092680,5176832.09524,2245520000,2291452000,3206597000,4571355000,146422000,-0.60028,-1261000
378183,LyondellBasell,LYB,NL0009434992,92.15,30810717598,1919020.90476,1517000000,6595000000,26605000000,37259000000,1352000000,0.1202,-490000000
185124,"Macy's, Inc.",M,US55616P1049,21.93,6839274648,18362132.14286,2137000000,6700000000,15271000000,18417000000,931000000,0.15736,-170000000
