SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.,R&D
1334959,"Confluent, Inc.",CFLT,US20717M1036,683985000,-485021000,-477913000,-541481000,-19.81079,-0.20532,32.68,9732992896,3889772.16667,-223193000,289713449,460792000,-945813000,-633338000,-474083000,,2139658000,1086389000,761386000,-71401000,-175662000,-143690000,101659000,101659000,0.67369,-0.70911,-0.69872,-0.62769,1.13301,-312475000
378120,ConocoPhillips,COP,US20825C1045,69187000000,21116000000,12928000000,27221000000,12.61388,0.14428,124.48,154265200960,4457076.57143,-28740000000,1260414000,40447000000,-19331000000,-704000000,28939000000,879000000,13501000000,16444000000,47531000000,515000000,24589000000,-9803000000,-8628000000,-15889000000,0.5846,0.3052,0.18686,0.27199,2.10558,-573000000
378121,Consolidated Edison,ED,US2091151041,15543000000,2594000000,2462000000,,13.05951,0.03861,91.57,32360838000,1786864.21429,-4087000000,351125000,11456000000,-8862000000,,4576000000,2602000000,6203000000,23250000000,20805000000,-320000000,3142000000,-995000000,-945000000,-1431000000,0.73705,0.16689,0.1584,0.11834,,
1867900,Constellation Energy Corp,CEG,US21037T1097,26395000000,474000000,775000000,-7584000000,46.62868,0.01665,110.74,35879760000,1729140.35714,-24292000000,326325000,2103000000,-1629000000,,2913000000,1045000000,7575000000,7201000000,11612000000,-8775000000,-4742000000,2574000000,-499000000,1567000000,0.07967,0.01796,0.02936,0.06674,-9.78581,
186450,COOPER COMPANIES INC,COO,US2166484020,3514200000,500900000,275300001,317000000,60.59689,0.02354,84.36,16688319260,1141854,-1226200000,197976574,2288000000,-1787100000,-1471600000,864900000,79600000,1711000000,2594300000,7528500000,-309100000,564000000,-387900000,7600000,-301500000,0.65107,0.14254,0.07834,0.03657,1.15147,-129800000
287342,COPART INC,CPRT,US2172041061,3755315000,1420745000,1153691000,1270303000,36.92515,0.18169,44.43,84929988780,3943804,-2094330000,958816500,1660985000,-240240000,-240240000,1572337000,,3001030000,0,5592422000,-155505000,1211858000,-206895000,49182000,-350251000,0.4423,0.37833,0.30722,0.2063,1.10108,
10383312,"Corebridge Financial, Inc.",CRBG,US21871X1090,21029000000,5949000000,2097000000,,5.76598,0.00571,18.65,12137420000,1656387.69048,,,,-14814000000,-3509000000,6886000000,1500000000,255179000000,35385000000,11468000000,-873000000,3732000000,-1035000000,-200000000,-2435000000,,0.2829,0.09972,0.18286,,
261761,CORNING INC /NY,GLW,US2193501051,13315000000,954000000,629000000,538000000,41.54542,0.02196,31.57,26771360000,3643537.35714,-9322000000,827750000,3993000000,-3039000000,-1839000000,2342000000,187000000,7293000000,7624000000,11710000000,-441000000,1893000000,-1303000000,27000000,-635000000,0.29989,0.07165,0.04724,0.05371,0.85533,-1076000000
1169062,"Corteva, Inc.",CTVA,US22052L1044,17531000000,2067000000,932000000,514000000,40.55544,0.02109,51.87,36978123000,4268744.30952,-10297000000,721125000,7234000000,-5167000000,-3192000000,3274000000,3023000000,17207000000,5313000000,26461000000,-2365000000,-6000000,-1741000000,-680000000,2093000000,0.41264,0.11791,0.05316,0.03522,0.5515,-1297000000
486790,COSTAR GROUP INC,CSGP,US22160N1090,2320538000,609132000,384313000,635867000,83.44984,0.04422,79.72,32320799880,1859190.83333,-449116000,402293750,1871422000,-1262290000,-1198643000,734580000,,5454608000,989858000,7101072000,-152633000,564901000,-65770000,768075000,742277000,0.80646,0.2625,0.16561,0.05412,1.65456,
217867,COSTCO WHOLESALE CORP /NEW,COST,US22160K1051,235442000000,7830000000,6000000000,8042000000,41.62794,0.08988,562.72,249368513228,1528807.92857,-206925000000,443857750,28517000000,-20687000000,-20687000000,9813000000,,34289000000,6497000000,23573000000,225000000,9849000000,-4634000000,-631000000,-3890000000,0.12112,0.03326,0.02548,0.25453,1.34033,
378102,Coterra Energy Inc.,CTRA,US1270971039,7762000000,3949000000,3112000000,5158000000,6.97276,0.15655,27.9,11143810969,5585873.83333,-1486000000,777750000,6276000000,-2327000000,-336000000,5574000000,,1640000000,2171000000,12667000000,734000000,5395000000,-1981000000,-1088000000,-3633000000,0.80855,0.50876,0.40093,0.24568,1.65746,-25000000
376164,COTY INC.,COTY,US2220702037,5554100000,537200000,508200000,402699887,20.2932,0.04014,11.59,9839910000,3847997.2381,-2006800000,849000000,3547300000,-3010100000,-2818300000,1395369711,123275128,2051700000,4552209613,3952474976,-85500000,625700000,-118200000,900000,-469300000,0.63868,0.09672,0.0915,0.12829,0.7924,
10383300,"Coupang, Inc.",CPNG,US22266T1097,22066527000,415246000,428790000,249325000,76.50347,0.04012,18.5,32834595500,6500591.2381,-16610138000,1773185000,5456389000,-5041143000,-5041143000,656995000,749506000,6716778000,2723531000,2775477000,398614000,1959694000,-930676000,11129000,495364000,0.24727,0.01882,0.01943,0.15449,0.58146,
14159401,CRH plc,CRH,US12626K2033,,,,,,,53.51,40247029486,2878256.21429,,,,,,,2185000000,15074000000,,22709000000,-630000000,3800000000,-917000000,-1167000000,-2499000000,,,,,,
128143,"Crocs, Inc.",CROX,US2270461096,3886789000,1037532000,669039000,1210416000,8.13011,0.14534,87.62,5435681940,1879583.92857,-1751487000,62079000,2135302000,-1097770000,-1097770000,1085787000,20000000,1101216000,2027485000,1189690000,18607000,849011000,-105707000,-16357000,-769279000,0.54937,0.26694,0.17213,0.56236,1.80919,
1039026,"CrowdStrike Holdings, Inc.",CRWD,US22788C1053,2642455000,-152751000,-93474000,-4723000,-421.17974,-0.01693,166.97,39474045580,3457202.30952,-685979000,235787000,1956476000,-2109227000,-1403699000,-36819000,,4050386000,741750000,1870100000,230376000,1061817000,-308768000,78267000,91755000,0.7404,-0.05781,-0.03537,-0.04998,0.05053,-705528000
378122,Crown Castle International Corp.,CCI,US22822V1017,7150000000,2544000000,1702000000,2446000000,24.78362,0.04359,97.53,42328020000,2995444.88095,-2085000000,432500000,5065000000,-2521000000,-784000000,4280000000,819000000,1349000000,22418000000,7046000000,-407000000,3266000000,-1549000000,-31000000,-1675000000,0.70839,0.3558,0.23804,0.24156,1.43713,
248102,CSX CORP,CSX,US1264081035,15030000000,5882000000,4112000000,6481000000,16.08272,0.09976,31.1,65384911472,14064859.5,-7209000000,2126435012,7821000000,-1939000000,,7448000000,10000000,2911000000,17908000000,12274000000,-113000000,5572000000,-2092000000,-4146000000,-3248000000,0.52036,0.39135,0.27359,0.33502,1.57612,
117529,CubeSmart,CUBE,US2296631094,1039728000,439493000,390195000,,23.86802,0.06212,40.35,9094405800,1682694.04762,-295169000,230810000,744559000,-305066000,-55372000,693249000,,17799000,2967690000,2878986000,1146000,603933000,-43832000,7975000,-557060000,0.71611,0.4227,0.37529,0.13553,,
256275,CVS HEALTH Corp,CVS,US1266501006,339204000000,15507000000,2923000000,,31.31674,0.01169,70.7,90807007038,9479726.2381,-284554000000,1294750000,54650000000,-39143000000,,,2402000000,67756000000,63821000000,73002000000,0,20517000000,-19800000000,-3193000000,947000000,0.16111,0.04572,0.00862,0.04004,,
378124,D. R. Horton,DHI,US23331A1097,32009300000,5614300000,4381000000,-2604900000,14.34367,0.13554,113.19,38473281000,2735964.04762,-23367300000,555169301,8642000000,-3027700000,-3027700000,5703500000,,13648500000,6105300000,22082300000,-10124100000,1510900000,241700000,-1062600000,-1689500000,0.26998,0.1754,0.13687,0.19839,-0.59459,
89750,DANAHER CORP /DE/,DHR,US2358511028,30356000000,7534000000,6296000000,9391000000,29.16078,0.07416,253.77,187104621000,2713726.85714,-12422000000,723475000,17934000000,-10400000000,-8680000000,9758000000,1590000000,17461000000,19875000000,51724000000,-103000000,8424000000,-2066000000,50000000,-1606000000,0.59079,0.24819,0.20741,0.12172,1.49158,-1720000000
108420,DARDEN RESTAURANTS INC,DRI,US2371941053,10487800000,1191200000,981900000,1362800000,18.51033,0.09587,149.1,18324390000,1100281.45238,-8404400000,121900000,2083400000,-892200000,-504400000,1580600000,,997700000,884900000,2201500000,184700000,1552800000,-568400000,-423300000,-1033100000,0.19865,0.11358,0.09362,0.44601,1.38792,
1234767,DARLING INGREDIENTS INC.,DAR,US2372661015,7064475000,627804000,785825000,635915000,11.70707,0.07161,56.81,9122947470,1254100.16667,-5477200000,160977423,1587275000,-959471000,-499017000,1088258000,88085000,1875957000,4546882000,4450563000,-130285000,858404000,-2140128000,-112585000,1341110000,0.22468,0.08887,0.11124,0.17657,0.80923,
963381,"Datadog, Inc.",DDOG,US23804L1035,1897106000,-122946000,-83074000,-73803000,-357.15259,-0.02508,94.5,30449317500,4644232.69048,-392116000,313969250,1504990000,-1627936000,-734920000,-83004000,,2600070000,740538000,1649359000,27210000,485004000,-481083000,43538000,43538000,0.79331,-0.06481,-0.04379,-0.05037,0.8884,-893016000
1054410,DECKERS OUTDOOR CORP,DECK,US2435371073,3688616000,667146000,527226000,851637000,26.30272,0.18513,87.71,13769592900,2277262.85714,-1811574000,158106000,1877042000,-1209896000,-1209896000,715652000,,2175159000,0,1802121000,80344000,691605000,-99278000,-215734000,-234614000,0.50887,0.18087,0.14293,0.29256,1.61532,
373449,DEERE & CO,DE,US2441991054,61376000000,14852000000,10043000000,15526000000,12.22232,0.09713,410.84,121238884000,1466093.28571,-38502000000,298775000,22874000000,-8022000000,-4583000000,16831000000,23751000000,77485000000,61863000000,23152000000,-4724000000,7177000000,-8618000000,-5775000000,3690000000,0.37269,0.24198,0.16363,0.43379,1.54595,-2146000000
59180,Dell Technologies Inc.,DELL,US24703L2025,93616000000,5185000000,1904000000,8117000000,26.33075,0.02223,69.15,50202900000,5412146.90476,-71748000000,725000000,21868000000,-16683000000,-13818000000,8511000000,6961000000,38999000000,27138000000,-2677000000,1521000000,8101000000,-2815000000,-1613000000,-2702000000,0.23359,0.05539,0.02034,-0.71124,4.26313,-2865000000
231789,DELTA AIR LINES INC /DE/,DAL,US2473617023,55747000000,5016000000,2988000000,,8.30382,0.04065,38.89,24850710000,7309200.09524,-42708000000,638000000,13039000000,-8023000000,,,2764000000,13080000000,27550000000,8100000000,,6900000000,-8529000000,,-5099000000,0.2339,0.08998,0.0536,0.36889,,
919129,DENBURY INC,DEN,US24790A1016,1490645000,506624000,482018000,384563000,10.49636,0.18965,98.23,5089983910,1402258.57143,,51506000,,-933123000,-115338000,679106000,,210679000,85153000,1700153000,-49387000,511650000,-538331000,-76654000,28231000,,0.33987,0.32336,0.28351,0.79782,
378126,Dentsply Sirona,XRAY,US24906P1093,3936000000,280000000,-1025000000,129000000,-7.41572,-0.13399,35.54,7530926000,1386135.66667,-1842000000,213875000,2094000000,-1814000000,-1635000000,611000000,261000000,1920000000,2102000000,3702000000,-161000000,334000000,-122000000,-300000000,-237000000,0.53201,0.07114,-0.26042,-0.27688,-0.12585,-179000000
1088259,Deutsche Bank AG,DBK.DE,n/a,30048334930,4325389940,2800033728,19186379764,8.04833,0.00185,10.72,22473408000,9278083.59524,,2102200000,,,,8544359680,68044285221,,233280315242,77801656631,10117013760,-3491765034,27899829320,2564726840,1926205635,,0.14395,0.09318,0.03599,6.8522,
18526125,Deutsche Bank Aktiengesellschaft,DB,DE0005140008,,,,,,,10.73,21866039434,2033840.88095,,,,,,,,,,,,,,,,,,,,,
1099105,Deutsche Telekom,DTE.DE,DE0005557508,128625016842,16336148788,4938569457,12708412803,21.18375,0.01533,21.99,105552000000,6188483.42857,-55355651903,4757500000,73269364937,-58471820540,-21835340968,48825987651,14001347652,44371337708,127474819685,93168487343,-7171394816,38013194318,-32433577687,,-12686194274,0.56964,0.12701,0.0384,0.05301,2.5733,
122079,DEVON ENERGY CORP/DE,DVN,US25179M1036,17008000000,6242000000,4779000000,3633000000,7.01224,0.20462,49.5,32224500000,8156224.2619,-2862000000,666000000,14146000000,-7904000000,-5327000000,8701000000,244000000,2605000000,6413000000,11150000000,-392000000,7097000000,-6062000000,-928000000,-3998000000,0.83173,0.367,0.28099,0.42861,0.7602,-30000000
352596,DEXCOM INC,DXCM,US2521311074,3197600000,448200000,357500000,620000000,103.33052,0.05241,95.3,37109820000,4089215.52381,-1153100000,387625000,2044500000,-1596300000,-1124300000,609000000,795600000,5002900000,3226200000,2100400000,170700000,771400000,-707400000,-721700000,397200000,0.63939,0.14017,0.1118,0.17021,1.73427,-464900000
896740,"Diamondback Energy, Inc.",FANG,US25278X1090,8311000000,4919000000,3459000000,6264000000,8.03892,0.12539,156.26,28185084980,1996800.5,,177951000,,-3392000000,-146000000,6455000000,,918000000,6543000000,16212000000,417000000,6304000000,-3972000000,,-2370000000,,0.59187,0.4162,0.21336,1.81093,
179423,DICKS SPORTING GOODS INC,DKS,US2533931026,12621398000,1273702000,1013057000,1529148000,8.73007,0.10826,110.38,8763564910,2053158.69048,-8304843000,80123750,4316555000,-3042853000,-3002295000,1643808000,,5022044000,1482794000,2644361000,37108000,1513630000,-490661000,-302996000,-1016395000,0.342,0.10092,0.08027,0.3831,1.50944,
378127,Discover Financial Services,DFS,US2547091080,14842000000,5109000000,3916000000,5911000000,6.5912,0.02836,88.47,22382910000,2539681.02381,,291750000,,,,5639000000,,,20276000000,13856000000,-635000000,7092000000,-29337000000,2486000000,19418000000,,0.34423,0.26385,0.28262,1.50945,
18813916,DLocal Limited,DLO,KYG290181018,,,,,,,20.22,5988452580,2901486.66667,,,,,,,,711039000,,399620000,12478000,154451000,-12679000,1918000,-10343000,,,,,,
810159,DOCUSIGN INC,DOCU,US2561631068,2654114000,32164000,-17069000,-197665000,-518.93504,-0.00522,43.76,8914043280,3328999.45238,-549037000,202415500,2105077000,-2072913000,-1579764000,124080000,725105000,1956469000,725105000,847759000,-257303000,634245000,-102256000,-74865000,-154404000,0.79314,0.01212,-0.00643,-0.02013,11.58035,-493149000
80798,DOLLAR GENERAL CORP,DG,US2566771059,38806811000,3101891000,2168517000,1019982000,11.58883,0.07134,113.66,24937344980,3720776.45238,-26773139000,221103000,12033672000,-8931781000,-8931781000,3887333000,,8413979000,7295215000,6297705000,-1841007000,1763260000,-1663429000,-1652618000,-73076000,0.31009,0.07993,0.05588,0.34433,0.47036,
378128,Dollar Tree,DLTR,US2567461080,29309700000,1706900000,1218500000,1159500000,20.43089,0.05201,110.78,24493458000,2269934.57143,-20470300000,223500000,8839400000,-7132500000,-7132500000,2491400000,,6157400000,3423900000,9031000000,-213000000,2018000001,-1501400000,10000000,-675700000,0.30159,0.05824,0.04157,0.13492,0.95158,
189087,DOMINION RESOURCES INC /VA/,D,US25746U1097,18345000000,4709000000,2332000000,79000000,16.89121,0.02199,48.63,39390300000,4425630.16667,-6043000000,822800000,12302000000,-7593000000,,7842000000,8924000000,7977000000,48357000000,28428000000,620000000,5533000000,-4112000000,250000000,-1513000000,0.67059,0.25669,0.12712,0.08203,0.03388,
1200821,"DoorDash, Inc.",DASH,US25809K1051,7687000000,-966000000,-1264000000,-365000000,-21.5646,-0.13165,80.92,27257659240,3270135.28571,-4149000000,370853250,3538000000,-4504000000,-3048000000,-486000000,,4605000000,0,6407000000,300000000,1012000000,-525000000,-1087000000,-1081000000,0.46026,-0.12567,-0.16443,-0.19728,0.28877,-976000000
378129,Dow Inc.,DOW,US2605571031,49245000000,2966000000,1744000000,4811000000,21.69634,0.02992,53.38,37739660000,4467044.57143,-43541000000,708850000,5704000000,-2738000000,-1578000000,5585000000,209000000,19884000000,14944000000,20509000000,890000000,5922000000,-3041000000,170000000,-2194000000,0.11583,0.06023,0.03541,0.08504,2.7586,-835000000
19157611,Dr. Reddy's Laboratories Limited,RDY,US2561352038,,,,,,,13.73,11432138687,1579874.04762,,,,,,,276000000,1752000000,,2037000000,,,,,,,,,,,
1085359,DraftKings Inc.,DKNG,US26142R1041,1296025000,-1561617000,-1523195000,-518568012,-8.24109,-0.37434,31.25,12620125000,12088954.59524,-794162000,401689000,501863000,-2063480000,-1809825000,-1440479000,12790860,2753330000,1261236243,1678528000,356750000,-419508000,-195022000,-17848494,1138286470,0.38723,-1.2071,-1.17425,-0.90746,0.34045,-253655000
808182,"DROPBOX, INC.",DBX,US26210C1045,2423400000,318200000,523700000,-68500000,17.79789,0.17821,26.57,9070998000,3202191.88095,-462400000,350800000,1961000000,-1642800000,-678700000,481900000,113400000,1380500000,1646400000,-411900000,-168000000,773500000,309300000,-673900000,-925200000,0.80919,0.1313,0.2161,-1.27143,-0.1308,-964100000
378131,DTE Energy Co.,DTE,US2333311072,16190000000,2057000000,1298000000,3342000000,16.61055,0.03024,107,22042000000,1122315.5,,201500000,,-6755000000,-3505000000,3582000000,1225000000,3203000000,19754000000,10485000000,-383000000,2600000000,-3821000000,1300000000,1180000000,,0.12705,0.08017,0.1238,2.57473,
191249,Duke Energy CORP,DUK,US26441C2044,28805000000,6610000000,1264000000,-2694000000,57.88503,0.00702,94.96,73214160000,3208591.2619,-15734000000,770500000,13071000000,-6461000000,,12446000000,3455000000,13092000000,77978000000,51071000000,-3247000000,5677000000,-12989000000,9000000,7240000000,0.45378,0.22947,0.04388,0.02475,-2.13133,
546332,"DUPONT DE NEMOURS, INC.",DD,US26614N1028,12533000000,1900000000,4719000000,1755000000,7.65033,0.11567,74.78,34338976000,2363632.90476,-8156000000,482775000,4377000000,-2477000000,-1391000000,3016000000,300000000,11127000000,8075000000,26553000000,-946000000,1098000000,9964000000,892000000,-7370000000,0.34924,0.1516,0.37653,0.17772,0.3719,-504000000
1251549,"Dynatrace, Inc.",DT,US2681501092,1224143000,108157000,144033000,168017000,94.11784,0.05281,46.91,13666055750,2610445.14286,-233437000,288980500,990706000,-882549000,-620921000,162996000,,1074428000,0,1704932000,56971000,345690000,-24901000,63613000,-189461000,0.80931,0.08835,0.11766,0.08448,1.16652,-236149000
6480982,"e.l.f. Beauty, Inc.",ELF,US26856L1035,672582000,107346000,100038000,80457000,65.20526,0.15206,123,6634390728,1132775.54762,-212599000,53032555,459983000,-352637000,-352637000,129423000,5431000,370409000,75180000,471702000,-51453000,94659000,-2098000,8536000,-22260000,0.68391,0.1596,0.14874,0.21208,0.80426,
854469,E.ON,EOAN.DE,DE000ENAG999,91492334747,7110755277,5546405195,-4678216473,5.63069,0.0405,12.35,32196450000,4292294.38095,-92200524715,2528750000,-708189968,-47913077574,-6902050474,11032755277,7467842862,44740727179,39639035446,20458229858,-12467000000,4069000000,-5399000000,0,2263000000,-0.00774,0.07772,0.06062,0.27111,-0.84347,
124922,Eaton Corp plc,ETN,IE00B8KQN827,22046000000,3412000000,2707000000,4139000000,32.40295,0.07362,219.15,87418935000,2168615.78571,-14437000000,400250000,7609000000,-4197000000,-3499000000,4353000000,496000000,10303000000,9300000000,17989000000,-121000000,3337000000,-1408000000,-39000000,-1944000000,0.34514,0.15477,0.12279,0.15048,1.529,-698000000
104109,EBAY INC,EBAY,US2786421030,9940000000,2533000000,1341000000,3029000000,17.52634,0.0672,43.91,23447940000,5304152.14286,-2746000000,535250000,7194000000,-4661000000,-3217000000,2952000000,,8717000000,7721000000,5268000000,129000000,2855000000,-808000000,-1013000000,-1139000000,0.72374,0.25483,0.13491,0.25456,2.25876,-1429000000
378133,Ecolab Inc.,ECL,US2788651006,14764200000,1876800000,1174600000,2212100000,42.61311,0.05474,175.78,50079722000,1075868.28571,-9086500000,284750000,5677700000,-3800900000,-3800900000,2809800000,1121900000,5436500000,8621500000,7580500000,-107300000,2067500000,-869500000,-59300000,-731300000,0.38456,0.12712,0.07956,0.15495,1.88328,
18766492,Ecopetrol S.A.,EC,US2791581091,52347271000,46990556000,-7193859000,,,-0.05821,12.49,513547516678,1568185.38095,,,,-5356715000,-5735253000,,5012173000,23364461000,53223338000,58231628000,-39890018000000,36234570000000,-18095033000000,,-18934042000000,,0.89767,-0.13743,-0.16691,,
378134,Edison International,EIX,US2810201077,17174000000,3247000000,951000000,-902000000,28.79505,0.01195,71.22,27277260000,1484672.85714,-6499000000,384500000,10675000000,-7428000000,-4201000000,6035000000,4050000000,7416000000,33480000000,17694000000,-1106000000,2690000000,-5846000000,20000000,3231000000,0.62158,0.18906,0.05537,0.05375,-0.94848,
108955,Edwards Lifesciences Corp,EW,US28176E1082,5657100000,1782300000,1389500000,1384400000,32.09203,0.15432,72.94,44267286000,3522439.97619,-1184200000,611350000,4472900000,-2690600000,-1693300000,1924400000,,3647000000,596700000,6446500000,-497400000,940400000,-36100000,-1060600000,-1062800000,0.79067,0.31506,0.24562,0.21554,0.99633,-997300000
1094920,Elanco Animal Health Inc,ELAN,US28414H1032,4323000000,345000000,-98000000,116000000,-58.6749,-0.0062,11.8,5763120000,5527734.7619,-1848000000,489275000,2475000000,-2130000000,-1282000000,1030000000,39000000,3652000000,6062000000,7420000000,-698000000,118000000,-211000000,,-40000000,0.57252,0.07981,-0.02267,-0.01321,-1.18367,-320000000
917843,Elastic N.V.,ESTC,NL0013056914,1112661000,-162756000,-215118000,-131220000,-35.05226,-0.12644,78.09,7648294606,1249877.78571,-301124000,96560015,811537000,-974293000,-658798000,-142684000,,1240364000,567806000,411723000,-15390000,83179000,-327568000,,17917000,0.72937,-0.14628,-0.19334,-0.52248,0.60999,-315495000
372651,ELECTRONIC ARTS INC.,EA,US2855121099,7583000000,1689000000,893000000,2590000000,37.17262,0.06826,120.6,32803200000,2356840.92857,-1846000000,275250000,5737000000,-4048000000,-1696000000,2199000000,,3574000000,1880000000,7334000000,31000000,1987000000,-196000000,-1221000000,-1606000000,0.75656,0.22274,0.11776,0.12176,2.90034,-2352000000
18683987,Embraer S.A.,ERJ,US29082A1079,4540400000,-119000000,-185400000,254700000,,,14.69,10791755920,1335787.80952,-3755600000,,784800000,-903800000,-459300000,91300000,1556175000,5869650000,0,1667029000,416300000,751300000,-109500000,,-669200000,0.17285,-0.02621,-0.04083,,-1.37379,
255983,EMERSON ELECTRIC CO,EMR,US2910111044,16435000000,3524000000,13215000000,4639000000,4.36863,0.29916,99.61,56867349000,2705430.59524,-8703000000,579575000,7732000000,-4208000000,-4208000000,4621000000,667000000,15760000000,8309000000,26413000000,-178000000,2497000000,12726000000,-2182000000,-7796000000,0.47046,0.21442,0.80408,0.50032,0.35104,
1300947,ENBRIDGE INC,ENB,CA29250N1050,44828986331,8653403937,3319128713,10997512260,21.3446,0.02566,35.02,70740400000,6264254,,2023250000,,6299581506,-7894972419,12544007464,5155956980,6668390857,59087534686,47617129093,1036432383,11172886451,-4879673250,-92674306,-6359451523,,0.19303,0.07404,0.0697,3.31337,
897579,ENCANA CORP,ECA,n/a,7542000000,3448000000,1270000000,3750000000,9.07559,0.05947,47.26,12279208855,3139393.07143,,243885000,,-4094000000,-359000000,5250000000,0,1865000000,7024000000,9921000000,94000000,2750000000,-2038000000,-1250000000,-1185000000,,0.45717,0.16839,0.12801,2.95276,
11794934,"Endeavor Group Holdings, Inc.",EDR,US29260Y1091,5514908000,547722000,194986000,279942928,38.79811,0.01464,21.73,6343786164,2702296.42857,-2176403313,289810136,3344166421,-2789918613,-2533141000,810720000,169636900,3608135000,5476977166,2506471168,-178652418,483201000,33709000,-3846929,-720974000,0.60572,0.09932,0.03536,0.07797,1.43571,
767563,Energy Transfer LP,ET,US29273V1008,80755000000,7773000000,3748000000,8769000000,10.04607,0.03565,13.77,43281961106,12357933.16667,-63281000000,2734400000,17474000000,-9701000000,-1043000000,11983000000,3459000000,10598000000,48131000000,41457000000,43000000,10213000000,-4759000000,,-5477000000,0.21638,0.09625,0.04641,0.09041,2.33965,
446632,Energysolutions Inc,ES_old,n/a,1754983000,25921000,-144564000,104182000,-40.18459,-0.0642,64.29,5823386850,2173914.7381,-1559940000,90360000,195043000,-169122000,-169122000,94098000,0,708542000,646430000,171890000,22531000,48301000,-29769000,-7342000,-43879000,0.11114,0.01477,-0.08237,-0.84103,-0.72066,
10383418,"EnLink Midstream, LLC",ENLC,US29336T1007,8011400000,658907350,353300000,741600873,16.83723,0.04206,12.48,5851872000,2165729.35714,-6613083038,471825000,1328484069,-670375504,-125200000,1313486906,124212668,781800000,4765290840,1157906318,16967037,1154500000,-872800000,-231800000,-245000000,0.1662,0.08242,0.0441,0.30449,2.09907,
917156,"Enphase Energy, Inc.",ENPH,US29355A1079,2796499000,633638000,572629000,844542000,27.85509,0.16522,117.16,16004876120,3747914.59524,-1568169000,136144000,1228330000,-594692000,-383649000,696027000,93383000,2560789000,1438526000,972587000,146999000,957199000,-883714000,-193621000,-290945000,0.43924,0.22658,0.20477,0.58877,1.47485,-211043000
6480934,"Entegris, Inc.",ENTG,US29362U1043,3763294000,373863000,93204000,159048000,145.10131,0.0094,92.8,12611056000,1079697.47619,-2201247000,145733000,1562047000,-1188184000,-681155000,782504000,,2968548000,5492011000,3352205000,-105064000,456474000,-4700875000,43958000,2080296000,0.41507,0.09934,0.02477,0.0278,1.70645,-275967000
354347,ENTERGY CORP /DE/,ETR,US29364G1031,2431888000,1300969000,542476000,-660423000,37.63396,0.00908,49.39,20886953063,2782919.42857,-704354000,413353297,1727534000,-426565000,,3494229000,2957432000,5203500000,27279113000,13586955000,70036000,3595499000,-8058798000,-31098000,5077752000,0.71037,0.53496,0.22307,0.03993,-1.21742,
469948,ENTERPRISE PRODUCTS PARTNERS L P,EPD,US2937921078,52213000000,6942000000,5423000000,5788000000,10.85064,0.08007,27.04,58798722035,3913095.33333,,2176146898,,-37250000000,,8945000000,1204000000,9704000000,28647000000,28071000000,-674000000,7260000000,-2488000000,-307000000,-4892000000,,0.13296,0.10386,0.19319,1.06731,
100699,EOG RESOURCES INC,EOG,US26875P1012,25929000000,12330000000,8707000000,10608000000,8.80008,0.20987,131.88,76622280000,2572845.45238,,581000000,,-13599000000,-605000000,15778000000,34000000,8906000000,3814000000,26257000000,-2093000000,13749000000,-5922000000,-659000000,-6135000000,,0.47553,0.3358,0.33161,1.21833,-176000000
378136,EQT Corporation,EQT,US26884L1098,9229113000,4974984000,3547574000,7112395000,3.66928,0.16676,41.19,13312443240,5264411.5,,316024500,,-2482620000,-236330000,6573074000,413917000,2425569000,4586149000,12045028000,1174418000,4313801000,-1897899000,-394023000,-1244155000,,0.53905,0.38439,0.29453,2.00486,-3080000
18580656,Equinor ASA,EQNR,US29446M1027,62911000000,7852000000,1843000000,13295000000,,0.01638,32.69,102056292806,2484170.80952,,,,-55059000000,-30341000000,21056000000,,16773000000,30381000000,41159000000,-7606000000,11474000000,-8320000000,-442000000,-5496000000,,0.12481,0.0293,0.04287,7.21378,-1854000000
10383318,"Equitable Holdings, Inc.",EQH,US29452E1010,6120000000,3189000000,340000000,-8615000000,31.52298,0.00126,29.18,10364736000,2126156.64286,,367300000,,-2931000000,,3198000000,,108347000000,3819000000,5791000000,-2900000000,511000000,974000000,-790000000,6739000000,,0.52108,0.05556,0.05871,-25.33824,
446592,Equity Lifestyle Properties Inc,ELS,US29472R1086,1461539000,425644000,285487000,,42.35674,0.05111,66.54,12377970420,1929263.90476,-743268000,181729750,718271000,-292627000,-54654000,635194000,2748807000,28107000,3451002000,1503112000,6928000,511699000,-377145000,1709000,-148873000,0.49145,0.29123,0.19533,0.18993,,
421306,Equity Residential,EQR,US29476L1070,2817199000,875771000,830193000,1265218000,28.1808,0.04121,62.23,23562891660,1549825.54762,-620129000,375952219,2197070000,-1321299000,-60090000,1741357000,2097543000,35701000,7442916000,11581862000,472000,1509862000,-118152000,-796615000,-1385719000,0.77988,0.31087,0.29469,0.07168,1.524,
